inputFileName=c6288.bench; numberOfInputs=32; numberOfOutputs=32; numberOfGates=2416; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
689; 1951; 1951; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1951]; [1905, 1831]; [1951]; [2006, 2007, 2156]; {1951}; {11}; 37.0; 111101xxxxxxxxxx111111xxxxxxxxxx
690; 1955; 1955; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1955]; [1908, 1836]; [1955]; [2008, 2009, 2161]; {1955}; {01}; 35.0; 1111111xxxxxxxxx1111111xxxxxxxxx
691; 1959; 1959; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1959]; [1911, 1841]; [1959]; [2010, 2011, 2166]; {1959}; {00}; 36.0; 11101111xxxxxxxx11111111xxxxxxxx
692; 1963; 1963; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1963]; [1914, 1846]; [1963]; [2012, 2013, 2171]; {1963}; {10}; 38.0; 111101101xxxxxxx111111111xxxxxxx
693; 1967; 1967; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1967]; [1917, 1851]; [1967]; [2014, 2015, 2176]; {1967}; {00}; 46.0; 1111101111xxxxxx1111111111xxxxxx
694; 1971; 1971; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1971]; [1920, 1856]; [1971]; [2016, 2017, 2181]; {1971}; {00}; 37.0; 11111101111xxxxx11111111111xxxxx
695; 1975; 1975; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1975]; [1923, 1861]; [1975]; [2018, 2019, 2186]; {1975}; {01}; 46.0; 111111111111xxxx111111111111xxxx
696; 1979; 1979; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1979]; [1926, 1866]; [1979]; [2020, 2021, 2191]; {1979}; {00}; 37.0; 1111111101111xxx1111111111111xxx
697; 1983; 1983; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1983]; [1929, 1871]; [1983]; [2022, 2023, 2196]; {1983}; {00}; 35.0; 11111111101111xx11111111111111xx
698; 1987; 1987; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1987]; [1932, 1876]; [1987]; [2024, 2025, 2201]; {1987}; {01}; 36.0; 111111111111111x111111111111111x
699; 1991; 1991; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1991]; [1935, 1881]; [1991]; [2026, 2027, 2206]; {1991}; {10}; 38.0; 11111111111011011111111111111111
700; 1995; 1995; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1995]; [1938, 1886]; [1995]; [2028, 2029, 2211]; {1995}; {11}; 37.0; 11111111111111101111111111111111
701; 1999; 1999; 1; 1; 4.139072847682119E-4; 2; 1; 4; [1999]; [1894, 1941]; [1999]; [2030]; {1999}; {10}; 43.0; 11111111111111111111111111111111
702; 1999; 2030; 2; 2; 8.278145695364238E-4; 3; 1; 8; [1999, 2030]; [1894, 1941, 2000]; [2030]; [2076, 2137]; {2030}; {001}; 38.0; none
703; 2000; 2000; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2000]; [1941, 1891]; [2000]; [2030]; {2000}; {00}; 37.0; 11111111111110111111111111111111
704; 2000; 2030; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2000, 2030]; [1941, 1891, 1999]; [2030]; [2076, 2137]; {2030}; {111}; 39.0; none
705; 2001; 2001; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2001]; [1945, 1946]; [2001]; [2033, 2080]; {2001}; {10}; 48.0; 11111111111110111101111111111111
706; 2004; 2004; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2004]; [1902, 1947]; [2004]; [2037]; {2004}; {01}; 37.0; 0111xxxxxxxxxxxx111xxxxxxxxxxxxx
707; 2004; 2037; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2004, 2037]; [1902, 1947, 2005]; [2037]; [2085, 2149]; {2037}; {001}; 39.0; none
708; 2005; 2005; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2005]; [1947, 1826]; [2005]; [2037]; {2005}; {10}; 60.0; 0111xxxxxxxxxxxx111xxxxxxxxxxxxx
709; 2005; 2037; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2005, 2037]; [1947, 1826, 2004]; [2037]; [2085, 2149]; {2037}; {010}; 35.0; 1101xxxxxxxxxxxx1101xxxxxxxxxxxx
710; 2006; 2006; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2006]; [1905, 1951]; [2006]; [2040]; {2006}; {00}; 36.0; 11111xxxxxxxxxxx11111xxxxxxxxxxx
711; 2006; 2040; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2006, 2040]; [1905, 1951, 2007]; [2040]; [2089, 2154]; {2040}; {010}; 44.0; 10111xxxxxxxxxxx11111xxxxxxxxxxx
712; 2007; 2007; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2007]; [1951, 1831]; [2007]; [2040]; {2007}; {00}; 38.0; 11111xxxxxxxxxxx10011xxxxxxxxxxx
713; 2007; 2040; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2007, 2040]; [1951, 1831, 2006]; [2040]; [2089, 2154]; {2040}; {111}; 35.0; none
714; 2008; 2008; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2008]; [1908, 1955]; [2008]; [2043]; {2008}; {01}; 38.0; 110111xxxxxxxxxx111111xxxxxxxxxx
715; 2008; 2043; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2008, 2043]; [1908, 1955, 2009]; [2043]; [2093, 2159]; {2043}; {010}; 53.0; 110111xxxxxxxxxx111111xxxxxxxxxx
716; 2009; 2009; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2009]; [1955, 1836]; [2009]; [2043]; {2009}; {11}; 35.0; none
717; 2009; 2043; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2009, 2043]; [1955, 1836, 2008]; [2043]; [2093, 2159]; {2043}; {000}; 41.0; 111111xxxxxxxxxx100111xxxxxxxxxx
718; 2010; 2010; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2010]; [1911, 1959]; [2010]; [2046]; {2010}; {01}; 36.0; 1110111xxxxxxxxx1111111xxxxxxxxx
719; 2010; 2046; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2010, 2046]; [1911, 1959, 2011]; [2046]; [2097, 2164]; {2046}; {010}; 35.0; 1110111xxxxxxxxx1111111xxxxxxxxx
720; 2011; 2011; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2011]; [1959, 1841]; [2011]; [2046]; {2011}; {11}; 37.0; none
721; 2011; 2046; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2011, 2046]; [1959, 1841, 2010]; [2046]; [2097, 2164]; {2046}; {111}; 43.0; none
722; 2012; 2012; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2012]; [1914, 1963]; [2012]; [2049]; {2012}; {11}; 36.0; none
723; 2012; 2049; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2012, 2049]; [1914, 1963, 2013]; [2049]; [2101, 2169]; {2049}; {100}; 44.0; 11101101xxxxxxxx11011111xxxxxxxx
724; 2013; 2013; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2013]; [1963, 1846]; [2013]; [2049]; {2013}; {00}; 33.0; 11111111xxxxxxxx10011111xxxxxxxx
725; 2013; 2049; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2013, 2049]; [1963, 1846, 2012]; [2049]; [2101, 2169]; {2049}; {011}; 41.0; 11111111xxxxxxxx11111111xxxxxxxx
726; 2014; 2014; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2014]; [1917, 1967]; [2014]; [2052]; {2014}; {00}; 36.0; 111111111xxxxxxx111111111xxxxxxx
727; 2014; 2052; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2014, 2052]; [1917, 1967, 2015]; [2052]; [2105, 2174]; {2052}; {100}; 38.0; 111111011xxxxxxx101111111xxxxxxx
728; 2015; 2015; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2015]; [1967, 1851]; [2015]; [2052]; {2015}; {01}; 48.0; 111111011xxxxxxx101111111xxxxxxx
729; 2015; 2052; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2015, 2052]; [1967, 1851, 2014]; [2052]; [2105, 2174]; {2052}; {011}; 40.0; 111111111xxxxxxx111111111xxxxxxx
730; 2016; 2016; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2016]; [1920, 1971]; [2016]; [2055]; {2016}; {01}; 40.0; 1111110111xxxxxx1111111111xxxxxx
731; 2016; 2055; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2016, 2055]; [1920, 1971, 2017]; [2055]; [2109, 2179]; {2055}; {011}; 37.0; none
732; 2017; 2017; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2017]; [1971, 1856]; [2017]; [2055]; {2017}; {10}; 42.0; 1111110111xxxxxx1111111111xxxxxx
733; 2017; 2055; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2017, 2055]; [1971, 1856, 2016]; [2055]; [2109, 2179]; {2055}; {100}; 48.0; 1111110111xxxxxx1111111111xxxxxx
734; 2018; 2018; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2018]; [1923, 1975]; [2018]; [2058]; {2018}; {11}; 43.0; none
735; 2018; 2058; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2018, 2058]; [1923, 1975, 2019]; [2058]; [2113, 2184]; {2058}; {010}; 42.0; 11111110111xxxxx11111111111xxxxx
736; 2019; 2019; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2019]; [1975, 1861]; [2019]; [2058]; {2019}; {00}; 41.0; 11111111111xxxxx10011111111xxxxx
737; 2019; 2058; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2019, 2058]; [1975, 1861, 2018]; [2058]; [2113, 2184]; {2058}; {101}; 42.0; none
738; 2020; 2020; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2020]; [1926, 1979]; [2020]; [2061]; {2020}; {00}; 39.0; 111111111111xxxx111111111111xxxx
739; 2020; 2061; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2020, 2061]; [1926, 1979, 2021]; [2061]; [2117, 2189]; {2061}; {000}; 46.0; 111111111111xxxx111111111111xxxx
740; 2021; 2021; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2021]; [1979, 1866]; [2021]; [2061]; {2021}; {00}; 44.0; 111111111111xxxx110111111111xxxx
741; 2021; 2061; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2021, 2061]; [1979, 1866, 2020]; [2061]; [2117, 2189]; {2061}; {011}; 37.0; 111111111111xxxx111111111111xxxx
742; 2022; 2022; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2022]; [1929, 1983]; [2022]; [2064]; {2022}; {10}; 41.0; 1111111111011xxx1011111111111xxx
743; 2022; 2064; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2022, 2064]; [1929, 1983, 2023]; [2064]; [2121, 2194]; {2064}; {110}; 39.0; none
744; 2023; 2023; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2023]; [1983, 1871]; [2023]; [2064]; {2023}; {11}; 42.0; none
745; 2023; 2064; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2023, 2064]; [1983, 1871, 2022]; [2064]; [2121, 2194]; {2064}; {011}; 47.0; 1111111111111xxx1111111111111xxx
746; 2024; 2024; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2024]; [1932, 1987]; [2024]; [2067]; {2024}; {10}; 39.0; 11111111111011xx10111111111111xx
747; 2024; 2067; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2024, 2067]; [1932, 1987, 2025]; [2067]; [2125, 2199]; {2067}; {111}; 40.0; none
748; 2025; 2025; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2025]; [1987, 1876]; [2025]; [2067]; {2025}; {11}; 41.0; none
749; 2025; 2067; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2025, 2067]; [1987, 1876, 2024]; [2067]; [2125, 2199]; {2067}; {000}; 36.0; 11111111111111xx11011111111111xx
750; 2026; 2026; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2026]; [1935, 1991]; [2026]; [2070]; {2026}; {00}; 42.0; 111111111111111x111111111111111x
751; 2026; 2070; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2026, 2070]; [1935, 1991, 2027]; [2070]; [2129, 2204]; {2070}; {010}; 42.0; 111111111110111x111111111111111x
752; 2027; 2027; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2027]; [1991, 1881]; [2027]; [2070]; {2027}; {11}; 47.0; none
753; 2027; 2070; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2027, 2070]; [1991, 1881, 2026]; [2070]; [2129, 2204]; {2070}; {010}; 51.0; 111111111111011x101111111111111x
754; 2028; 2028; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2028]; [1938, 1995]; [2028]; [2073]; {2028}; {11}; 46.0; none
755; 2028; 2073; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2028, 2073]; [1938, 1995, 2029]; [2073]; [2133, 2209]; {2073}; {010}; 36.0; 11111111111101111111111111111111
756; 2029; 2029; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2029]; [1995, 1886]; [2029]; [2073]; {2029}; {01}; 41.0; 11111111111110111011111111111111
757; 2029; 2073; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2029, 2073]; [1995, 1886, 2028]; [2073]; [2133, 2209]; {2073}; {111}; 46.0; none
758; 2030; 2030; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2030]; [1999, 2000]; [2030]; [2076, 2137]; {2030}; {10}; 48.0; 11111111111111110111111111111111
759; 2033; 2033; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2033]; [2001, 1224]; [2033]; [2080, 2081, 2082]; {2033}; {00}; 41.0; 11111111111111010011111111111111
760; 2037; 2037; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2037]; [2004, 2005]; [2037]; [2085, 2149]; {2037}; {00}; 38.0; 1101xxxxxxxxxxxx1011xxxxxxxxxxxx
761; 2040; 2040; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2040]; [2006, 2007]; [2040]; [2089, 2154]; {2040}; {00}; 41.0; 11101xxxxxxxxxxx10111xxxxxxxxxxx
762; 2043; 2043; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2043]; [2008, 2009]; [2043]; [2093, 2159]; {2043}; {10}; 40.0; 111111xxxxxxxxxx111111xxxxxxxxxx
763; 2046; 2046; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2046]; [2010, 2011]; [2046]; [2097, 2164]; {2046}; {01}; 40.0; 1111111xxxxxxxxx1001111xxxxxxxxx
764; 2049; 2049; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2049]; [2012, 2013]; [2049]; [2101, 2169]; {2049}; {11}; 39.0; none
765; 2052; 2052; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2052]; [2014, 2015]; [2052]; [2105, 2174]; {2052}; {01}; 43.0; 111111111xxxxxxx100111111xxxxxxx
766; 2055; 2055; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2055]; [2016, 2017]; [2055]; [2109, 2179]; {2055}; {11}; 39.0; none
767; 2058; 2058; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2058]; [2018, 2019]; [2058]; [2113, 2184]; {2058}; {00}; 47.0; 11111111101xxxxx10111111111xxxxx
768; 2061; 2061; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2061]; [2020, 2021]; [2061]; [2117, 2189]; {2061}; {11}; 44.0; none
769; 2064; 2064; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2064]; [2022, 2023]; [2064]; [2121, 2194]; {2064}; {10}; 52.0; 1111111111111xxx1111111111111xxx
770; 2067; 2067; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2067]; [2024, 2025]; [2067]; [2125, 2199]; {2067}; {11}; 43.0; none
771; 2070; 2070; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2070]; [2026, 2027]; [2070]; [2129, 2204]; {2070}; {11}; 44.0; none
772; 2073; 2073; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2073]; [2028, 2029]; [2073]; [2133, 2209]; {2073}; {11}; 40.0; none
773; 2076; 2076; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2076]; [2030, 1176]; [2076]; [2137, 2138, 2139]; {2076}; {10}; 39.0; 11111111111111111110111111111111
774; 2080; 2080; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2080]; [2001, 2033]; [2080]; [2142]; {2080}; {11}; 45.0; none
775; 2080; 2142; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2080, 2142]; [2001, 2033, 2081]; [2142]; [2217, 2264]; {2142}; {110}; 42.0; none
776; 2081; 2081; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2081]; [2033, 1224]; [2081]; [2142]; {2081}; {00}; 41.0; 11111111111001111110111111111111
777; 2081; 2142; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2081, 2142]; [2033, 1224, 2080]; [2142]; [2217, 2264]; {2142}; {100}; 39.0; 11111111111101111010111111111111
778; 2082; 2082; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2082]; [1897, 2033]; [2082]; [2145, 2222]; {2082}; {11}; 39.0; none
779; 2085; 2085; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2085]; [2037, 552]; [2085]; [2149, 2150, 2151]; {2085}; {11}; 41.0; 11101xxxxxxxxxxx11111xxxxxxxxxxx
780; 2089; 2089; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2089]; [2040, 600]; [2089]; [2154, 2155, 2156]; {2089}; {01}; 39.0; 111111xxxxxxxxxx111111xxxxxxxxxx
781; 2093; 2093; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2093]; [2043, 648]; [2093]; [2159, 2160, 2161]; {2093}; {10}; 40.0; 1111101xxxxxxxxx1110111xxxxxxxxx
782; 2097; 2097; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2097]; [2046, 696]; [2097]; [2164, 2165, 2166]; {2097}; {00}; 37.0; 11111111xxxxxxxx11101111xxxxxxxx
783; 2101; 2101; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2101]; [2049, 744]; [2101]; [2169, 2170, 2171]; {2101}; {01}; 40.0; 111111111xxxxxxx111111111xxxxxxx
784; 2105; 2105; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2105]; [2052, 792]; [2105]; [2174, 2175, 2176]; {2105}; {01}; 32.0; 1111111111xxxxxx1111111111xxxxxx
785; 2109; 2109; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2109]; [2055, 840]; [2109]; [2179, 2180, 2181]; {2109}; {10}; 41.0; 11111111101xxxxx11101111111xxxxx
786; 2113; 2113; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2113]; [2058, 888]; [2113]; [2184, 2185, 2186]; {2113}; {10}; 41.0; 111111111101xxxx111011111111xxxx
787; 2117; 2117; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2117]; [2061, 936]; [2117]; [2189, 2190, 2191]; {2117}; {01}; 32.0; 1111111111111xxx1111111111111xxx
788; 2121; 2121; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2121]; [2064, 984]; [2121]; [2194, 2195, 2196]; {2121}; {10}; 37.0; 11111111111101xx11101111111111xx
789; 2125; 2125; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2125]; [2067, 1032]; [2125]; [2199, 2200, 2201]; {2125}; {01}; 41.0; 111111111111111x111111111111111x
790; 2129; 2129; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2129]; [2070, 1080]; [2129]; [2204, 2205, 2206]; {2129}; {10}; 42.0; 11111111111111011110111111111111
791; 2133; 2133; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2133]; [2073, 1128]; [2133]; [2209, 2210, 2211]; {2133}; {00}; 37.0; 11111111111111111110111111111111
792; 2137; 2137; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2137]; [2030, 2076]; [2137]; [2214]; {2137}; {00}; 41.0; 111111111111111x0011111111111111
793; 2137; 2214; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2137, 2214]; [2030, 2076, 2138]; [2214]; [2260, 2317]; {2214}; {010}; 30.0; 11111111111011010110111111111111
794; 2138; 2138; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2138]; [2076, 1176]; [2138]; [2214]; {2138}; {11}; 41.0; none
795; 2138; 2214; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2138, 2214]; [2076, 1176, 2137]; [2214]; [2260, 2317]; {2214}; {001}; 45.0; none
796; 2139; 2139; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2139]; [1941, 2076]; [2139]; [2217, 2265]; {2139}; {11}; 38.0; none
797; 2142; 2142; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2142]; [2080, 2081]; [2142]; [2217, 2264]; {2142}; {01}; 45.0; 11111111111001111110111111111111
798; 2145; 2145; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2145]; [1272, 2082]; [2145]; [2221, 2222, 2359]; {2145}; {11}; 35.0; xx111111111111111111111111111111
799; 2149; 2149; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2149]; [2037, 2085]; [2149]; [2223]; {2149}; {11}; 31.0; none
800; 2149; 2223; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2149, 2223]; [2037, 2085, 2150]; [2223]; []; {2223}; {001}; 40.0; none
801; 2150; 2150; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2150]; [2085, 552]; [2150]; [2223]; {2150}; {00}; 31.0; 1101xxxxxxxxxxxx1010xxxxxxxxxxxx
802; 2150; 2223; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2150, 2223]; [2085, 552, 2149]; [2223]; []; {2223}; {101}; 40.0; none
803; 2151; 2151; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2151]; [1947, 2085]; [2151]; [2269, 2327]; {2151}; {00}; 42.0; 11111xxxxxxxxxxx11111xxxxxxxxxxx
804; 2154; 2154; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2154]; [2040, 2089]; [2154]; [2224]; {2154}; {10}; 38.0; 11101xxxxxxxxxxx10111xxxxxxxxxxx
805; 2154; 2224; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2154, 2224]; [2040, 2089, 2155]; [2224]; [2269, 2326]; {2224}; {100}; 38.0; 11101xxxxxxxxxxx10111xxxxxxxxxxx
806; 2155; 2155; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2155]; [2089, 600]; [2155]; [2224]; {2155}; {00}; 41.0; 11101xxxxxxxxxxx10101xxxxxxxxxxx
807; 2155; 2224; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2155, 2224]; [2089, 600, 2154]; [2224]; [2269, 2326]; {2224}; {110}; 40.0; none
808; 2156; 2156; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2156]; [1951, 2089]; [2156]; [2273, 2329]; {2156}; {11}; 36.0; none
809; 2159; 2159; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2159]; [2043, 2093]; [2159]; [2227]; {2159}; {11}; 55.0; none
810; 2159; 2227; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2159, 2227]; [2043, 2093, 2160]; [2227]; [2273, 2328]; {2227}; {101}; 40.0; 011101xxxxxxxxxx10101xxxxxxxxxxx
811; 2160; 2160; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2160]; [2093, 648]; [2160]; [2227]; {2160}; {01}; 31.0; 111101xxxxxxxxxx101111xxxxxxxxxx
812; 2160; 2227; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2160, 2227]; [2093, 648, 2159]; [2227]; [2273, 2328]; {2227}; {000}; 40.0; 011101xxxxxxxxxx10101xxxxxxxxxxx
813; 2161; 2161; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2161]; [1955, 2093]; [2161]; [2277, 2331]; {2161}; {01}; 44.0; 1111111xxxxxxxxx1110111xxxxxxxxx
814; 2164; 2164; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2164]; [2046, 2097]; [2164]; [2230]; {2164}; {00}; 36.0; 1111111xxxxxxxxx1111111xxxxxxxxx
815; 2164; 2230; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2164, 2230]; [2046, 2097, 2165]; [2230]; [2277, 2330]; {2230}; {101}; 44.0; 1011101xxxxxxxxx1010111xxxxxxxxx
816; 2165; 2165; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2165]; [2097, 696]; [2165]; [2230]; {2165}; {00}; 40.0; 1011101xxxxxxxxx1010111xxxxxxxxx
817; 2165; 2230; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2165, 2230]; [2097, 696, 2164]; [2230]; [2277, 2330]; {2230}; {111}; 47.0; none
818; 2166; 2166; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2166]; [1959, 2097]; [2166]; [2281, 2333]; {2166}; {11}; 39.0; none
819; 2169; 2169; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2169]; [2049, 2101]; [2169]; [2233]; {2169}; {01}; 62.0; 11111111xxxxxxxx11101111xxxxxxxx
820; 2169; 2233; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2169, 2233]; [2049, 2101, 2170]; [2233]; [2281, 2332]; {2233}; {000}; 44.0; 11111111xxxxxxxx11111111xxxxxxxx
821; 2170; 2170; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2170]; [2101, 744]; [2170]; [2233]; {2170}; {00}; 37.0; 11011101xxxxxxxx10101111xxxxxxxx
822; 2170; 2233; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2170, 2233]; [2101, 744, 2169]; [2233]; [2281, 2332]; {2233}; {001}; 37.0; none
823; 2171; 2171; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2171]; [1963, 2101]; [2171]; [2285, 2335]; {2171}; {11}; 41.0; none
824; 2174; 2174; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2174]; [2052, 2105]; [2174]; [2236]; {2174}; {01}; 41.0; 111111111xxxxxxx111011111xxxxxxx
825; 2174; 2236; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2174, 2236]; [2052, 2105, 2175]; [2236]; [2285, 2334]; {2236}; {001}; 30.0; none
826; 2175; 2175; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2175]; [2105, 792]; [2175]; [2236]; {2175}; {00}; 41.0; 111011101xxxxxxx101011111xxxxxxx
827; 2175; 2236; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2175, 2236]; [2105, 792, 2174]; [2236]; [2285, 2334]; {2236}; {101}; 30.0; none
828; 2176; 2176; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2176]; [1967, 2105]; [2176]; [2289, 2337]; {2176}; {10}; 41.0; 1111101111xxxxxx1111111111xxxxxx
829; 2179; 2179; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2179]; [2055, 2109]; [2179]; [2239]; {2179}; {01}; 31.0; 1111111111xxxxxx1110111111xxxxxx
830; 2179; 2239; 2; 2; 8.278145695364238E-4; 3; 1; 8; [2179, 2239]; [2055, 2109, 2180]; [2239]; [2289, 2336]; {2239}; {001}; 40.0; none
831; 2180; 2180; 1; 1; 4.139072847682119E-4; 2; 1; 4; [2180]; [2109, 840]; [2180]; [2239]; {2180}; {10}; 41.0; 1111111111xxxxxx1110111111xxxxxx
