inputFileName=c7552.bench; numberOfInputs=207; numberOfOutputs=108; numberOfGates=3512; unusedNode=C
trial; number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
2; 56; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {00111}; 47.0; none
2; 57; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {01000}; 46.0; none
2; 58; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {01001}; 221396.0; none
2; 59; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {01010}; 221709.0; none
2; 60; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {01011}; 48.0; none
2; 61; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {01100}; 47.0; none
2; 62; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {01101}; 220288.0; none
2; 63; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {01110}; 219821.0; none
2; 64; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {01111}; 48.0; none
2; 65; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {10000}; 47.0; none
2; 66; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {10001}; 203284.0; none
2; 67; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {10010}; 203597.0; none
2; 68; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {10011}; 48.0; none
2; 69; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {10100}; 62.0; none
2; 70; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {10101}; 203549.0; none
2; 71; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {10110}; 203644.0; none
2; 72; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {10111}; 48.0; none
2; 73; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {11000}; 47.0; none
2; 74; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {11001}; 203580.0; none
2; 75; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {11010}; 203176.0; none
2; 76; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {11011}; 48.0; none
2; 77; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {11100}; 63.0; none
2; 78; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {11101}; 203425.0; none
2; 79; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {11110}; 203971.0; none
2; 80; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1182}; {11111}; 63.0; none
2; 81; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {00000}; 62.0; none
2; 82; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {00001}; 219586.0; none
2; 83; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {00010}; 219867.0; none
2; 84; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {00011}; 48.0; none
2; 85; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {00100}; 47.0; none
2; 86; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {00101}; 219946.0; none
2; 87; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {00110}; 220694.0; none
2; 88; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {00111}; 48.0; none
2; 89; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {01000}; 47.0; none
2; 90; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {01001}; 219446.0; none
2; 91; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {01010}; 220039.0; none
2; 92; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {01011}; 63.0; none
2; 93; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {01100}; 47.0; none
2; 94; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {01101}; 219571.0; none
2; 95; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {01110}; 220164.0; none
2; 96; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {01111}; 63.0; none
2; 97; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {10000}; 47.0; none
2; 98; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {10001}; 202223.0; none
2; 99; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {10010}; 202848.0; none
2; 100; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {10011}; 47.0; none
2; 101; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {10100}; 31.0; none
2; 102; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {10101}; 202925.0; none
2; 103; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {10110}; 202255.0; none
2; 104; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {10111}; 63.0; none
2; 105; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {11000}; 47.0; none
2; 106; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {11001}; 202567.0; none
2; 107; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {11010}; 202568.0; none
2; 108; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {11011}; 48.0; none
2; 109; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {11100}; 47.0; none
2; 110; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {11101}; 202707.0; none
