inputFileName=c499.bench; numberOfInputs=41; numberOfOutputs=32; numberOfGates=202; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
144; 320; 432; 2; 2; 0.009900990099009901; 3; 1; 8; [320, 432]; [286, 287, 352]; [432]; [569, 573, 576, 581, 584, 599, 620, 630, 710, 714, 718, 722]; {432}; {010}; 34.0; 0000000011000000000000000000001000000000x
145; 321; 321; 1; 1; 0.0049504950495049506; 2; 1; 4; [321]; [288, 289]; [321]; [445]; {321}; {00}; 59.0; 0000000001000000000000000000000000000000x
146; 321; 445; 2; 2; 0.009900990099009901; 3; 1; 8; [321, 445]; [288, 289, 353]; [445]; [567, 571, 579, 582, 585, 598, 625, 635, 711, 715, 719, 723]; {445}; {101}; 35.0; 00000000000000000000000100000000000000011
147; 338; 338; 1; 1; 0.0049504950495049506; 2; 1; 4; [338]; [290, 293]; [338]; [350]; {338}; {11}; 33.0; 1000100000101000000000000000000000000000x
148; 338; 350; 2; 2; 0.009900990099009901; 3; 1; 8; [338, 350]; [290, 293, 270]; [350]; [406]; {350}; {100}; 34.0; 1000000011100000000000000000000000000000x
149; 338; 406; 3; 3; 0.01485148514851485; 4; 1; 16; [338, 350, 406]; [290, 293, 270, 318]; [406]; [570, 572, 574, 577, 580, 601, 620, 625, 708, 712, 716, 720]; {406}; {1100}; 39.0; 1110111001000010100000001000000000000000x
150; 339; 339; 1; 1; 0.0049504950495049506; 2; 1; 4; [339]; [296, 299]; [339]; [351]; {339}; {10}; 39.0; 1110000010000000000000000000000000000000x
151; 339; 351; 2; 2; 0.009900990099009901; 3; 1; 8; [339, 351]; [296, 299, 271]; [351]; [419]; {351}; {110}; 64.0; 0010100010001000000000000000000000000000x
152; 339; 419; 3; 3; 0.01485148514851485; 4; 1; 16; [339, 351, 419]; [296, 299, 271, 319]; [419]; [566, 568, 575, 578, 583, 600, 630, 635, 709, 713, 717, 721]; {419}; {1000}; 42.0; 0010000010000000000000000100010000000000x
153; 340; 340; 1; 1; 0.0049504950495049506; 2; 1; 4; [340]; [290, 296]; [340]; [352]; {340}; {10}; 40.0; 1000111000000000000000000000000000000000x
154; 340; 352; 2; 2; 0.009900990099009901; 3; 1; 8; [340, 352]; [290, 296, 272]; [352]; [432]; {352}; {100}; 36.0; 1000111000000000000000000000000000000000x
155; 340; 432; 3; 3; 0.01485148514851485; 4; 1; 16; [340, 352, 432]; [290, 296, 272, 320]; [432]; [569, 573, 576, 581, 584, 599, 620, 630, 710, 714, 718, 722]; {432}; {0000}; 37.0; 0110000000000000000000000000000000000000x
156; 341; 341; 1; 1; 0.0049504950495049506; 2; 1; 4; [341]; [293, 299]; [341]; [353]; {341}; {10}; 34.0; 1110100000000000000000000000000000000000x
157; 341; 353; 2; 2; 0.009900990099009901; 3; 1; 8; [341, 353]; [293, 299, 273]; [353]; [445]; {353}; {011}; 38.0; 10000000100010000000000000000000000000011
158; 341; 445; 3; 3; 0.01485148514851485; 4; 1; 16; [341, 353, 445]; [293, 299, 273, 321]; [445]; [567, 571, 579, 582, 585, 598, 625, 635, 711, 715, 719, 723]; {445}; {0001}; 34.0; 0000000000000000000000000001000000000000x
159; 342; 342; 1; 1; 0.0049504950495049506; 2; 1; 4; [342]; [302, 305]; [342]; [346]; {342}; {01}; 35.0; 0000000000000000000010000000001000000000x
160; 342; 346; 2; 2; 0.009900990099009901; 3; 1; 8; [342, 346]; [302, 305, 266]; [346]; [354]; {346}; {110}; 32.0; 0000000000000000100010000010100000000000x
161; 342; 354; 3; 3; 0.01485148514851485; 4; 1; 16; [342, 346, 354]; [302, 305, 266, 314]; [354]; [554, 557, 560, 590, 592, 597, 640, 645, 692, 696, 700, 704]; {354}; {1100}; 33.0; 1000000010000000111011100100001000000000x
162; 343; 343; 1; 1; 0.0049504950495049506; 2; 1; 4; [343]; [308, 311]; [343]; [347]; {343}; {11}; 45.0; 0000000000000000001010001000100000000000x
163; 343; 347; 2; 2; 0.009900990099009901; 3; 1; 8; [343, 347]; [308, 311, 267]; [347]; [367]; {347}; {010}; 54.0; 0000000000000000000000100000100000000000x
164; 343; 367; 3; 3; 0.01485148514851485; 4; 1; 16; [343, 347, 367]; [308, 311, 267, 315]; [367]; [555, 558, 563, 586, 588, 596, 650, 655, 693, 697, 701, 705]; {367}; {0100}; 42.0; 0000000000000000000000100000100000000000x
165; 344; 344; 1; 1; 0.0049504950495049506; 2; 1; 4; [344]; [302, 308]; [344]; [348]; {344}; {00}; 41.0; 0000000000000000000000000000010000000000x
166; 344; 348; 2; 2; 0.009900990099009901; 3; 1; 8; [344, 348]; [302, 308, 268]; [348]; [380]; {348}; {000}; 45.0; 0000000000000000000000000000010000000000x
167; 344; 380; 3; 3; 0.01485148514851485; 4; 1; 16; [344, 348, 380]; [302, 308, 268, 316]; [380]; [556, 561, 564, 589, 593, 595, 640, 650, 694, 698, 702, 706]; {380}; {0110}; 34.0; 00000000001000100110000010000100001000001
168; 345; 345; 1; 1; 0.0049504950495049506; 2; 1; 4; [345]; [305, 311]; [345]; [349]; {345}; {10}; 41.0; 0000000000000000111010000000000000000000x
169; 345; 349; 2; 2; 0.009900990099009901; 3; 1; 8; [345, 349]; [305, 311, 269]; [349]; [393]; {349}; {110}; 34.0; 0000000000000000111010001000100000000000x
170; 345; 393; 3; 3; 0.01485148514851485; 4; 1; 16; [345, 349, 393]; [305, 311, 269, 317]; [393]; [559, 562, 565, 587, 591, 594, 645, 655, 695, 699, 703, 707]; {393}; {1011}; 65.0; 00000000000000010100100000000000000100001
171; 346; 346; 1; 1; 0.0049504950495049506; 2; 1; 4; [346]; [266, 342]; [346]; [354]; {346}; {10}; 42.0; 00000000000000000110000000000000100000001
172; 346; 354; 2; 2; 0.009900990099009901; 3; 1; 8; [346, 354]; [266, 342, 314]; [354]; [554, 557, 560, 590, 592, 597, 640, 645, 692, 696, 700, 704]; {354}; {001}; 41.0; 0000000010000000000000000000000000000000x
173; 347; 347; 1; 1; 0.0049504950495049506; 2; 1; 4; [347]; [267, 343]; [347]; [367]; {347}; {10}; 32.0; 00000000000000000000000001100000010000001
174; 347; 367; 2; 2; 0.009900990099009901; 3; 1; 8; [347, 367]; [267, 343, 315]; [367]; [555, 558, 563, 586, 588, 596, 650, 655, 693, 697, 701, 705]; {367}; {000}; 31.0; 0000000000000000000001000000000000000000x
175; 348; 348; 1; 1; 0.0049504950495049506; 2; 1; 4; [348]; [268, 344]; [348]; [380]; {348}; {11}; 31.0; 00000000000000001110100000000000001000001
176; 348; 380; 2; 2; 0.009900990099009901; 3; 1; 8; [348, 380]; [268, 344, 316]; [380]; [556, 561, 564, 589, 593, 595, 640, 650, 694, 698, 702, 706]; {380}; {110}; 32.0; 00000000000000000100000000000000001000001
177; 349; 349; 1; 1; 0.0049504950495049506; 2; 1; 4; [349]; [269, 345]; [349]; [393]; {349}; {00}; 40.0; 0000000000000000000001100000000000000000x
178; 349; 393; 2; 2; 0.009900990099009901; 3; 1; 8; [349, 393]; [269, 345, 317]; [393]; [559, 562, 565, 587, 591, 594, 645, 655, 695, 699, 703, 707]; {393}; {100}; 33.0; 00010001000100010000000000100000000100001
179; 350; 350; 1; 1; 0.0049504950495049506; 2; 1; 4; [350]; [270, 338]; [350]; [406]; {350}; {01}; 35.0; 1110000001000010000000000000000000000000x
180; 350; 406; 2; 2; 0.009900990099009901; 3; 1; 8; [350, 406]; [270, 338, 318]; [406]; [570, 572, 574, 577, 580, 601, 620, 625, 708, 712, 716, 720]; {406}; {000}; 36.0; 0000000000100000100010001000100000000000x
181; 351; 351; 1; 1; 0.0049504950495049506; 2; 1; 4; [351]; [271, 339]; [351]; [419]; {351}; {01}; 27.0; 0010000010000000000000000000000000000000x
182; 351; 419; 2; 2; 0.009900990099009901; 3; 1; 8; [351, 419]; [271, 339, 319]; [419]; [566, 568, 575, 578, 583, 600, 630, 635, 709, 713, 717, 721]; {419}; {111}; 30.0; 00000000001000000000000001000000000001001
183; 352; 352; 1; 1; 0.0049504950495049506; 2; 1; 4; [352]; [272, 340]; [352]; [432]; {352}; {10}; 33.0; 01100000000000000000000000000000000000101
184; 352; 432; 2; 2; 0.009900990099009901; 3; 1; 8; [352, 432]; [272, 340, 320]; [432]; [569, 573, 576, 581, 584, 599, 620, 630, 710, 714, 718, 722]; {432}; {100}; 36.0; 00000100000000000000000000000000000000101
185; 353; 353; 1; 1; 0.0049504950495049506; 2; 1; 4; [353]; [273, 341]; [353]; [445]; {353}; {01}; 32.0; 0100111000000000000000000000000000000000x
186; 353; 445; 2; 2; 0.009900990099009901; 3; 1; 8; [353, 445]; [273, 341, 321]; [445]; [567, 571, 579, 582, 585, 598, 625, 635, 711, 715, 719, 723]; {445}; {100}; 38.0; 00000000001000000001000100010001000000011
187; 354; 354; 1; 1; 0.0049504950495049506; 2; 1; 4; [354]; [314, 346]; [354]; [554, 557, 560, 590, 592, 597, 640, 645, 692, 696, 700, 704]; {354}; {10}; 32.0; 0000000010000000000000000000000000000000x
188; 367; 367; 1; 1; 0.0049504950495049506; 2; 1; 4; [367]; [315, 347]; [367]; [555, 558, 563, 586, 588, 596, 650, 655, 693, 697, 701, 705]; {367}; {10}; 30.0; 0000000001000000000000000000000000000000x
189; 380; 380; 1; 1; 0.0049504950495049506; 2; 1; 4; [380]; [316, 348]; [380]; [556, 561, 564, 589, 593, 595, 640, 650, 694, 698, 702, 706]; {380}; {11}; 33.0; 00000000001000000000000000000000001000001
190; 393; 393; 1; 1; 0.0049504950495049506; 2; 1; 4; [393]; [317, 349]; [393]; [559, 562, 565, 587, 591, 594, 645, 655, 695, 699, 703, 707]; {393}; {10}; 28.0; 0000000000010000000000000000000000000000x
191; 406; 406; 1; 1; 0.0049504950495049506; 2; 1; 4; [406]; [318, 350]; [406]; [570, 572, 574, 577, 580, 601, 620, 625, 708, 712, 716, 720]; {406}; {10}; 30.0; 0000000000000000000000001000000000000000x
192; 419; 419; 1; 1; 0.0049504950495049506; 2; 1; 4; [419]; [319, 351]; [419]; [566, 568, 575, 578, 583, 600, 630, 635, 709, 713, 717, 721]; {419}; {00}; 31.0; 0000000000001010000000000000000000000000x
193; 432; 432; 1; 1; 0.0049504950495049506; 2; 1; 4; [432]; [320, 352]; [432]; [569, 573, 576, 581, 584, 599, 620, 630, 710, 714, 718, 722]; {432}; {00}; 28.0; 0000000010010000000000000000000000000000x
194; 445; 445; 1; 1; 0.0049504950495049506; 2; 1; 4; [445]; [321, 353]; [445]; [567, 571, 579, 582, 585, 598, 625, 635, 711, 715, 719, 723]; {445}; {11}; 50.0; 00000000000000000000000000010000000000011
195; 554; 554; 1; 1; 0.0049504950495049506; 1; 1; 2; [554]; [354]; [554]; [594]; {554}; {1}; 26.0; none
196; 554; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [554, 594]; [354, 555, 556, 393]; [594]; [602]; {594}; {1010}; 27.0; 0000000000000000000100001000000000000000x
197; 554; 602; 3; 3; 0.01485148514851485; 7; 1; 128; [554, 594, 602]; [354, 555, 556, 393, 595, 596, 597]; [602]; [620, 625, 630, 635]; {602}; {1100111}; 31.0; none
198; 555; 555; 1; 1; 0.0049504950495049506; 1; 1; 2; [555]; [367]; [555]; [594]; {555}; {1}; 32.0; none
199; 555; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [555, 594]; [367, 554, 556, 393]; [594]; [602]; {594}; {0111}; 31.0; 0000000100000000000000110000000000000000x
200; 555; 602; 3; 3; 0.01485148514851485; 7; 1; 128; [555, 594, 602]; [367, 554, 556, 393, 595, 596, 597]; [602]; [620, 625, 630, 635]; {602}; {1111010}; 28.0; none
201; 556; 556; 1; 1; 0.0049504950495049506; 1; 1; 2; [556]; [380]; [556]; [594]; {556}; {1}; 29.0; 0000000000000000100000100000000000000000x
202; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {0000}; 28.0; 0000000000000000000000100000100000000000x
203; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {0001}; 26.0; 0000000100000000000101100100000000000000x
204; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {0010}; 28.0; none
205; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {0011}; 27.0; none
206; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {0100}; 28.0; none
207; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {0101}; 26.0; none
208; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {0110}; 34.0; none
209; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {0111}; 30.0; 0000000100000000000000000000000000000000x
210; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {1000}; 27.0; 0000000100000000100111100100000000000000x
211; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {1001}; 31.0; 0000000000000000000000101000000000000000x
212; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {1010}; 29.0; none
213; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {1011}; 28.0; none
214; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {1100}; 30.0; none
215; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {1101}; 27.0; none
216; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {1110}; 23.0; none
217; 556; 594; 2; 2; 0.009900990099009901; 4; 1; 16; [556, 594]; [380, 554, 555, 393]; [594]; [602]; {594}; {1111}; 31.0; 0000000000000000000010101000100000000000x
218; 556; 602; 3; 3; 0.01485148514851485; 7; 1; 128; [556, 594, 602]; [380, 554, 555, 393, 595, 596, 597]; [602]; [620, 625, 630, 635]; {602}; {1111100}; 32.0; none
219; 557; 557; 1; 1; 0.0049504950495049506; 1; 1; 2; [557]; [354]; [557]; [595]; {557}; {0}; 29.0; none
220; 557; 595; 2; 2; 0.009900990099009901; 4; 1; 16; [557, 595]; [354, 558, 380, 559]; [595]; [602]; {595}; {0100}; 34.0; none
221; 557; 602; 3; 3; 0.01485148514851485; 7; 1; 128; [557, 595, 602]; [354, 558, 380, 559, 594, 596, 597]; [602]; [620, 625, 630, 635]; {602}; {1011001}; 31.0; none
222; 558; 558; 1; 1; 0.0049504950495049506; 1; 1; 2; [558]; [367]; [558]; [595]; {558}; {0}; 16.0; none
223; 558; 595; 2; 2; 0.009900990099009901; 4; 1; 16; [558, 595]; [367, 557, 380, 559]; [595]; [602]; {595}; {1010}; 16.0; 0000000000000000100010100000010000000000x
224; 558; 602; 3; 3; 0.01485148514851485; 7; 1; 128; [558, 595, 602]; [367, 557, 380, 559, 594, 596, 597]; [602]; [620, 625, 630, 635]; {602}; {0111001}; 44.0; none
225; 559; 559; 1; 1; 0.0049504950495049506; 1; 1; 2; [559]; [393]; [559]; [595]; {559}; {1}; 15.0; 0000000000000000000000000010010000000000x
226; 559; 595; 2; 2; 0.009900990099009901; 4; 1; 16; [559, 595]; [393, 557, 558, 380]; [595]; [602]; {595}; {1010}; 19.0; none
227; 559; 602; 3; 3; 0.01485148514851485; 7; 1; 128; [559, 595, 602]; [393, 557, 558, 380, 594, 596, 597]; [602]; [620, 625, 630, 635]; {602}; {1010111}; 36.0; none
228; 560; 560; 1; 1; 0.0049504950495049506; 1; 1; 2; [560]; [354]; [560]; [596]; {560}; {0}; 38.0; 0000000010000000100010100010000000000000x
229; 560; 596; 2; 2; 0.009900990099009901; 4; 1; 16; [560, 596]; [354, 367, 561, 562]; [596]; [602]; {596}; {1010}; 31.0; none
230; 560; 602; 3; 3; 0.01485148514851485; 7; 1; 128; [560, 596, 602]; [354, 367, 561, 562, 594, 595, 597]; [602]; [620, 625, 630, 635]; {602}; {0011000}; 29.0; none
231; 561; 561; 1; 1; 0.0049504950495049506; 1; 1; 2; [561]; [380]; [561]; [596]; {561}; {1}; 16.0; none
232; 561; 596; 2; 2; 0.009900990099009901; 4; 1; 16; [561, 596]; [380, 560, 367, 562]; [596]; [602]; {596}; {0101}; 27.0; none
233; 561; 602; 3; 3; 0.01485148514851485; 7; 1; 128; [561, 596, 602]; [380, 560, 367, 562, 594, 595, 597]; [602]; [620, 625, 630, 635]; {602}; {0011101}; 19.0; none
234; 562; 562; 1; 1; 0.0049504950495049506; 1; 1; 2; [562]; [393]; [562]; [596]; {562}; {1}; 50.0; none
235; 562; 596; 2; 2; 0.009900990099009901; 4; 1; 16; [562, 596]; [393, 560, 367, 561]; [596]; [602]; {596}; {1110}; 29.0; 0000010000000000000100100000000000000000x
236; 562; 602; 3; 3; 0.01485148514851485; 7; 1; 128; [562, 596, 602]; [393, 560, 367, 561, 594, 595, 597]; [602]; [620, 625, 630, 635]; {602}; {1010011}; 27.0; none
237; 563; 563; 1; 1; 0.0049504950495049506; 1; 1; 2; [563]; [367]; [563]; [597]; {563}; {1}; 28.0; 0000000000000000000000100101000100000000x
238; 563; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [563, 597]; [367, 354, 564, 565]; [597]; [602]; {597}; {1110}; 33.0; none
239; 563; 602; 3; 3; 0.01485148514851485; 7; 1; 128; [563, 597, 602]; [367, 354, 564, 565, 594, 595, 596]; [602]; [620, 625, 630, 635]; {602}; {1100100}; 28.0; none
240; 564; 564; 1; 1; 0.0049504950495049506; 1; 1; 2; [564]; [380]; [564]; [597]; {564}; {1}; 29.0; none
241; 564; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [564, 597]; [380, 354, 563, 565]; [597]; [602]; {597}; {0000}; 30.0; none
242; 564; 602; 3; 3; 0.01485148514851485; 7; 1; 128; [564, 597, 602]; [380, 354, 563, 565, 594, 595, 596]; [602]; [620, 625, 630, 635]; {602}; {1100111}; 29.0; none
243; 565; 565; 1; 1; 0.0049504950495049506; 1; 1; 2; [565]; [393]; [565]; [597]; {565}; {0}; 28.0; 0000010000000000000010110000010000000000x
244; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {0000}; 27.0; none
245; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {0001}; 27.0; none
246; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {0010}; 25.0; none
247; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {0011}; 30.0; none
248; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {0100}; 31.0; none
249; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {0101}; 27.0; 0000000000000000000100001000000000000000x
250; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {0110}; 26.0; none
251; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {0111}; 31.0; 0000100000000000000000000011000000000000x
252; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {1000}; 28.0; 0000100000000000100100100100000000000000x
253; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {1001}; 32.0; none
254; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {1010}; 37.0; 0000000000000000000000000100001000000000x
255; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {1011}; 32.0; none
256; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {1100}; 28.0; 0000000000000000000100001100100000000000x
257; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {1101}; 25.0; none
258; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {1110}; 31.0; 0000100000000000100000100101000000000000x
259; 565; 597; 2; 2; 0.009900990099009901; 4; 1; 16; [565, 597]; [393, 354, 563, 564]; [597]; [602]; {597}; {1111}; 27.0; none
260; 565; 602; 3; 3; 0.01485148514851485; 7; 1; 128; [565, 597, 602]; [393, 354, 563, 564, 594, 595, 596]; [602]; [620, 625, 630, 635]; {602}; {1101111}; 25.0; none
261; 566; 566; 1; 1; 0.0049504950495049506; 1; 1; 2; [566]; [419]; [566]; [620]; {566}; {0}; 27.0; 00000011000000001010000010001000001000001
262; 566; 566; 1; 1; 0.0049504950495049506; 1; 1; 2; [566]; [419]; [566]; [620]; {566}; {1}; 27.0; 00000000000001101110100000001000001000001
263; 566; 620; 2; 2; 0.009900990099009901; 5; 1; 32; [566, 620]; [419, 406, 432, 567, 602]; [620]; [692, 693, 694, 695]; {620}; {11011}; 27.0; 00000000000000001100000000000000001000001
264; 567; 567; 1; 1; 0.0049504950495049506; 1; 1; 2; [567]; [445]; [567]; [620]; {567}; {0}; 30.0; 00000011000000001010000010001000001000001
265; 567; 620; 2; 2; 0.009900990099009901; 5; 1; 32; [567, 620]; [445, 406, 566, 432, 602]; [620]; [692, 693, 694, 695]; {620}; {10000}; 27.0; 0000000000000000010100000001000100000000x
266; 568; 568; 1; 1; 0.0049504950495049506; 1; 1; 2; [568]; [419]; [568]; [625]; {568}; {1}; 28.0; 0000001000000110110110001001100000000000x
267; 568; 625; 2; 2; 0.009900990099009901; 5; 1; 32; [568, 625]; [419, 406, 569, 445, 602]; [625]; [696, 697, 698, 699]; {625}; {00101}; 27.0; 00000000000000000000000000000000001000001
268; 569; 569; 1; 1; 0.0049504950495049506; 1; 1; 2; [569]; [432]; [569]; [625]; {569}; {1}; 27.0; 0000001000000110101110001001100000000000x
269; 569; 625; 2; 2; 0.009900990099009901; 5; 1; 32; [569, 625]; [432, 406, 568, 445, 602]; [625]; [696, 697, 698, 699]; {625}; {11110}; 28.0; 00000000000000001011000001000100001000001
270; 570; 570; 1; 1; 0.0049504950495049506; 1; 1; 2; [570]; [406]; [570]; [630]; {570}; {1}; 28.0; 00000000000001101110010000000100001000001
271; 570; 630; 2; 2; 0.009900990099009901; 5; 1; 32; [570, 630]; [406, 419, 432, 571, 602]; [630]; [700, 701, 702, 703]; {630}; {01011}; 27.0; none
272; 571; 571; 1; 1; 0.0049504950495049506; 1; 1; 2; [571]; [445]; [571]; [630]; {571}; {1}; 28.0; 00000000000001100111010000000100001000001
273; 571; 630; 2; 2; 0.009900990099009901; 5; 1; 32; [571, 630]; [445, 570, 419, 432, 602]; [630]; [700, 701, 702, 703]; {630}; {01111}; 34.0; 00000000000000001111100100000000001000001
274; 572; 572; 1; 1; 0.0049504950495049506; 1; 1; 2; [572]; [406]; [572]; [635]; {572}; {0}; 25.0; 00000011000000000101000001000100001000001
275; 572; 635; 2; 2; 0.009900990099009901; 5; 1; 32; [572, 635]; [406, 419, 573, 445, 602]; [635]; [704, 705, 706, 707]; {635}; {11111}; 46.0; none
276; 573; 573; 1; 1; 0.0049504950495049506; 1; 1; 2; [573]; [432]; [573]; [635]; {573}; {1}; 40.0; 00000000000001100111010000000100001000001
277; 573; 635; 2; 2; 0.009900990099009901; 5; 1; 32; [573, 635]; [432, 572, 419, 445, 602]; [635]; [704, 705, 706, 707]; {635}; {11100}; 30.0; 0000000000000000011000000010001000000000x
278; 574; 574; 1; 1; 0.0049504950495049506; 1; 1; 2; [574]; [406]; [574]; [598]; {574}; {0}; 29.0; none
279; 574; 598; 2; 2; 0.009900990099009901; 4; 1; 16; [574, 598]; [406, 575, 576, 445]; [598]; [607]; {598}; {1010}; 31.0; 0001000010000000000000000000000000000000x
280; 574; 607; 3; 3; 0.01485148514851485; 7; 1; 128; [574, 598, 607]; [406, 575, 576, 445, 599, 600, 601]; [607]; [640, 645, 650, 655]; {607}; {0010100}; 36.0; none
281; 575; 575; 1; 1; 0.0049504950495049506; 1; 1; 2; [575]; [419]; [575]; [598]; {575}; {0}; 31.0; none
282; 575; 598; 2; 2; 0.009900990099009901; 4; 1; 16; [575, 598]; [419, 574, 576, 445]; [598]; [607]; {598}; {0011}; 27.0; none
283; 575; 607; 3; 3; 0.01485148514851485; 7; 1; 128; [575, 598, 607]; [419, 574, 576, 445, 599, 600, 601]; [607]; [640, 645, 650, 655]; {607}; {0100110}; 28.0; none
284; 576; 576; 1; 1; 0.0049504950495049506; 1; 1; 2; [576]; [432]; [576]; [598]; {576}; {0}; 32.0; none
285; 576; 598; 2; 2; 0.009900990099009901; 4; 1; 16; [576, 598]; [432, 574, 575, 445]; [598]; [607]; {598}; {0111}; 28.0; 0000000000000000000000010000000000000000x
286; 576; 607; 3; 3; 0.01485148514851485; 7; 1; 128; [576, 598, 607]; [432, 574, 575, 445, 599, 600, 601]; [607]; [640, 645, 650, 655]; {607}; {0010100}; 25.0; none
287; 577; 577; 1; 1; 0.0049504950495049506; 1; 1; 2; [577]; [406]; [577]; [599]; {577}; {0}; 25.0; none
288; 577; 599; 2; 2; 0.009900990099009901; 4; 1; 16; [577, 599]; [406, 578, 432, 579]; [599]; [607]; {599}; {1011}; 30.0; 0000101100000100000000100000000000000000x
289; 577; 607; 3; 3; 0.01485148514851485; 7; 1; 128; [577, 599, 607]; [406, 578, 432, 579, 598, 600, 601]; [607]; [640, 645, 650, 655]; {607}; {1011010}; 32.0; none
290; 578; 578; 1; 1; 0.0049504950495049506; 1; 1; 2; [578]; [419]; [578]; [599]; {578}; {0}; 30.0; none
291; 578; 599; 2; 2; 0.009900990099009901; 4; 1; 16; [578, 599]; [419, 577, 432, 579]; [599]; [607]; {599}; {1000}; 28.0; 1000000000000100000000100000000000000000x
292; 578; 607; 3; 3; 0.01485148514851485; 7; 1; 128; [578, 599, 607]; [419, 577, 432, 579, 598, 600, 601]; [607]; [640, 645, 650, 655]; {607}; {1001000}; 27.0; 0000001000001000000000000000000000000000x
293; 579; 579; 1; 1; 0.0049504950495049506; 1; 1; 2; [579]; [445]; [579]; [599]; {579}; {1}; 32.0; 0000000000100100000000000000000000000000x
294; 579; 599; 2; 2; 0.009900990099009901; 4; 1; 16; [579, 599]; [445, 577, 578, 432]; [599]; [607]; {599}; {0100}; 28.0; none
295; 579; 607; 3; 3; 0.01485148514851485; 7; 1; 128; [579, 599, 607]; [445, 577, 578, 432, 598, 600, 601]; [607]; [640, 645, 650, 655]; {607}; {0000101}; 25.0; none
