inputFileName=c5315.bench; numberOfInputs=178; numberOfOutputs=123; numberOfGates=2307; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
1395; 3019; 4240; 4; 4; 0.0017338534893801473; 5; 1; 32; [3019, 3510, 3769, 4240]; [1648, 1685, 3029, 422, 3990]; [4240]; [5053, 5232]; {4240}; {01011}; 31.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxx0x1x0x0011x1xxx1xxxxxxxxxxxxxxxxxxxxxxxxx0x00110101xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1396; 3019; 5377; 8; 8; 0.0034677069787602947; 7; 1; 128; [3019, 3510, 3769, 4240, 5053, 5232, 5233, 5377]; [1648, 1685, 3029, 422, 3990, 5052, 4237]; [5377]; [6067, 7002]; {5377}; {0010111}; 31.0; none
1397; 3020; 3020; 1; 1; 4.3346337234503684E-4; 1; 1; 2; [3020]; [1651]; [3020]; [3506]; {3020}; {1}; 49.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxx1x1xxx0x010xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxx0x00110101xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1398; 3020; 3506; 2; 2; 8.669267446900737E-4; 3; 1; 8; [3020, 3506]; [1651, 422, 1280]; [3506]; [3765]; {3506}; {010}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxx0x000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x00110101xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1399; 3020; 3765; 3; 3; 0.0013003901170351106; 4; 1; 16; [3020, 3506, 3765]; [1651, 422, 1280, 3025]; [3765]; [3990]; {3765}; {1100}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxx0x000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x00110101xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1400; 3020; 3990; 4; 4; 0.0017338534893801473; 4; 1; 16; [3020, 3506, 3765, 3990]; [1651, 422, 1280, 3025]; [3990]; [4240]; {3990}; {1100}; 46.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxx0x000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x00110101xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1401; 3020; 4240; 5; 5; 0.002167316861725184; 5; 1; 32; [3020, 3506, 3765, 3990, 4240]; [1651, 422, 1280, 3025, 3769]; [4240]; [5053, 5232]; {4240}; {01100}; 47.0; none
1402; 3020; 5377; 9; 9; 0.0039011703511053317; 7; 1; 128; [3020, 3506, 3765, 3990, 4240, 5053, 5232, 5233, 5377]; [1651, 422, 1280, 3025, 3769, 5052, 4237]; [5377]; [6067, 7002]; {5377}; {1110111}; 32.0; none
1403; 3021; 3021; 1; 1; 4.3346337234503684E-4; 1; 1; 2; [3021]; [1654]; [3021]; [3511]; {3021}; {1}; 50.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x1x1x1x1x0xxx10x1x0x0xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1404; 3021; 3511; 2; 2; 8.669267446900737E-4; 2; 1; 4; [3021, 3511]; [1654, 1685]; [3511]; [3770]; {3511}; {00}; 63.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x0x0x0x1xxx01x0x1x1xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1405; 3021; 3770; 3; 3; 0.0013003901170351106; 4; 1; 16; [3021, 3511, 3770]; [1654, 1685, 3030, 435]; [3770]; [4231]; {3770}; {0100}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1x1x1x0x1xxx11x1x1x1xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1406; 3021; 4231; 4; 4; 0.0017338534893801473; 5; 1; 32; [3021, 3511, 3770, 4231]; [1654, 1685, 3030, 435, 3991]; [4231]; [4967, 5156]; {4231}; {11101}; 46.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1x1x1x1x1xxx11x1x1x1xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1407; 3021; 5319; 8; 8; 0.0034677069787602947; 7; 1; 128; [3021, 3511, 3770, 4231, 4967, 5155, 5156, 5319]; [1654, 1685, 3030, 435, 3991, 4234, 4968]; [5319]; [6031, 6034]; {5319}; {1100110}; 33.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x1x1x1x1x0xxx10x1x0x0xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1408; 3022; 3022; 1; 1; 4.3346337234503684E-4; 1; 1; 2; [3022]; [1657]; [3022]; [3507]; {3022}; {0}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x0x0x0x1xx101x0x1x1xxxxxxxxxxxxxxxxxxxxxxxxx0x00001000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1409; 3022; 3507; 2; 2; 8.669267446900737E-4; 3; 1; 8; [3022, 3507]; [1657, 435, 1280]; [3507]; [3766]; {3507}; {001}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1x1x1x0x1xx111x1x1x1xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1410; 3022; 3766; 3; 3; 0.0013003901170351106; 4; 1; 16; [3022, 3507, 3766]; [1657, 435, 1280, 3026]; [3766]; [3991]; {3766}; {0000}; 50.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1x1x0x0x001xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x10100100xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1411; 3022; 3991; 4; 4; 0.0017338534893801473; 4; 1; 16; [3022, 3507, 3766, 3991]; [1657, 435, 1280, 3026]; [3991]; [4231]; {3991}; {1111}; 46.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x0x0x1x1x1101x0x1x1xxxxxxxxxxxxxxxxxxxxxxxxx0x00001000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1412; 3022; 4231; 5; 5; 0.002167316861725184; 5; 1; 32; [3022, 3507, 3766, 3991, 4231]; [1657, 435, 1280, 3026, 3770]; [4231]; [4967, 5156]; {4231}; {01001}; 31.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x0x000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x10101100xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1413; 3022; 5319; 9; 9; 0.0039011703511053317; 7; 1; 128; [3022, 3507, 3766, 3991, 4231, 4967, 5155, 5156, 5319]; [1657, 435, 1280, 3026, 3770, 4234, 4968]; [5319]; [6031, 6034]; {5319}; {0100101}; 32.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x0x000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00101100xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1414; 3023; 3023; 1; 1; 4.3346337234503684E-4; 3; 1; 8; [3023]; [1303, 457, 1639]; [3023]; [3763]; {3023}; {011}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxx0x000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x00110110xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1415; 3023; 3763; 2; 2; 8.669267446900737E-4; 4; 1; 16; [3023, 3763]; [1303, 457, 1639, 3504]; [3763]; [3988]; {3763}; {1111}; 63.0; none
1416; 3023; 3988; 3; 3; 0.0013003901170351106; 4; 1; 16; [3023, 3763, 3988]; [1303, 457, 1639, 3504]; [3988]; [4243]; {3988}; {1000}; 32.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x1x1x1x1x1x11x1x1x1xxxxxxxxxxxxxxxxxxxxxxxxx1x01000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1417; 3023; 4243; 4; 4; 0.0017338534893801473; 5; 1; 32; [3023, 3763, 3988, 4243]; [1303, 457, 1639, 3504, 3767]; [4243]; [5054, 6377]; {4243}; {00101}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0xxx0x1x0000x0xxx0xxxxxxxxxxxxxxxxxxxxxxxxx0x00110100xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1418; 3023; 6634; 8; 8; 0.0034677069787602947; 7; 1; 128; [3023, 3763, 3988, 4243, 5054, 6066, 6377, 6634]; [1303, 457, 1639, 3504, 3767, 5374, 6065]; [6634]; [6922, 6923]; {6634}; {0101101}; 32.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxx1xxx0x010xxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxx0x00110010xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1419; 3024; 3024; 1; 1; 4.3346337234503684E-4; 3; 1; 8; [3024]; [1303, 468, 1645]; [3024]; [3764]; {3024}; {001}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x1xxx0x1x0000x0xxx0xxxxxxxxxxxxxxxxxxxxxxxxx0x00110100xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1420; 3024; 3764; 2; 2; 8.669267446900737E-4; 4; 1; 16; [3024, 3764]; [1303, 468, 1645, 3505]; [3764]; [3989]; {3764}; {1110}; 32.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x1x1x0x1x1x00x0x1x0xxxxxxxxxxxxxxxxxxxxxxxxx0x00000001xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1421; 3024; 3989; 3; 3; 0.0013003901170351106; 4; 1; 16; [3024, 3764, 3989]; [1303, 468, 1645, 3505]; [3989]; [4237]; {3989}; {0110}; 31.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxx0x000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x00110101xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1422; 3024; 4237; 4; 4; 0.0017338534893801473; 5; 1; 32; [3024, 3764, 3989, 4237]; [1303, 468, 1645, 3505, 3768]; [4237]; [5052, 5233]; {4237}; {11010}; 47.0; none
1423; 3024; 5377; 8; 8; 0.0034677069787602947; 7; 1; 128; [3024, 3764, 3989, 4237, 5052, 5232, 5233, 5377]; [1303, 468, 1645, 3505, 3768, 4240, 5053]; [5377]; [6067, 7002]; {5377}; {1111100}; 47.0; none
1424; 3025; 3025; 1; 1; 4.3346337234503684E-4; 3; 1; 8; [3025]; [1303, 422, 1651]; [3025]; [3765]; {3025}; {101}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x1x1x0x1x1x00x0x1x0xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1425; 3025; 3765; 2; 2; 8.669267446900737E-4; 4; 1; 16; [3025, 3765]; [1303, 422, 1651, 3506]; [3765]; [3990]; {3765}; {1011}; 32.0; none
1426; 3025; 3990; 3; 3; 0.0013003901170351106; 4; 1; 16; [3025, 3765, 3990]; [1303, 422, 1651, 3506]; [3990]; [4240]; {3990}; {1001}; 31.0; none
1427; 3025; 4240; 4; 4; 0.0017338534893801473; 5; 1; 32; [3025, 3765, 3990, 4240]; [1303, 422, 1651, 3506, 3769]; [4240]; [5053, 5232]; {4240}; {11111}; 47.0; none
1428; 3025; 5377; 8; 8; 0.0034677069787602947; 7; 1; 128; [3025, 3765, 3990, 4240, 5053, 5232, 5233, 5377]; [1303, 422, 1651, 3506, 3769, 5052, 4237]; [5377]; [6067, 7002]; {5377}; {0011101}; 48.0; none
1429; 3026; 3026; 1; 1; 4.3346337234503684E-4; 3; 1; 8; [3026]; [1303, 435, 1657]; [3026]; [3766]; {3026}; {011}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x10101100xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1430; 3026; 3766; 2; 2; 8.669267446900737E-4; 4; 1; 16; [3026, 3766]; [1303, 435, 1657, 3507]; [3766]; [3991]; {3766}; {1111}; 32.0; none
1431; 3026; 3991; 3; 3; 0.0013003901170351106; 4; 1; 16; [3026, 3766, 3991]; [1303, 435, 1657, 3507]; [3991]; [4231]; {3991}; {1101}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x0x0x0x1x1101x0x1x1xxxxxxxxxxxxxxxxxxxxxxxxx0x00001000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1432; 3026; 4231; 4; 4; 0.0017338534893801473; 5; 1; 32; [3026, 3766, 3991, 4231]; [1303, 435, 1657, 3507, 3770]; [4231]; [4967, 5156]; {4231}; {11101}; 31.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x0x0x1x1x1x01x0x1x1xxxxxxxxxxxxxxxxxxxxxxxxx0x00001000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1433; 3026; 5319; 8; 8; 0.0034677069787602947; 7; 1; 128; [3026, 3766, 3991, 4231, 4967, 5155, 5156, 5319]; [1303, 435, 1657, 3507, 3770, 4234, 4968]; [5319]; [6031, 6034]; {5319}; {1110011}; 32.0; none
1434; 3027; 3027; 1; 1; 4.3346337234503684E-4; 2; 1; 4; [3027]; [1663, 1636]; [3027]; [3767]; {3027}; {11}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1x0x1x0x1xxx00x0x1x0xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1435; 3027; 3767; 2; 2; 8.669267446900737E-4; 4; 1; 16; [3027, 3767]; [1663, 1636, 3508, 457]; [3767]; [4243]; {3767}; {0011}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x1xxx1x0x0011x1xxx1xxxxxxxxxxxxxxxxxxxxxxxxx0x00110110xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1436; 3027; 4243; 3; 3; 0.0013003901170351106; 5; 1; 32; [3027, 3767, 4243]; [1663, 1636, 3508, 457, 3988]; [4243]; [5054, 6377]; {4243}; {11001}; 31.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1x0x1x0x1xxx00x0x1x0xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1437; 3027; 6634; 7; 7; 0.003034243606415258; 7; 1; 128; [3027, 3767, 4243, 5054, 6066, 6377, 6634]; [1663, 1636, 3508, 457, 3988, 5374, 6065]; [6634]; [6922, 6923]; {6634}; {1111000}; 50.0; none
1438; 3028; 3028; 1; 1; 4.3346337234503684E-4; 2; 1; 4; [3028]; [1663, 1642]; [3028]; [3768]; {3028}; {11}; 32.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x1x1x0x1xxx00x0x1x0xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1439; 3028; 3768; 2; 2; 8.669267446900737E-4; 4; 1; 16; [3028, 3768]; [1663, 1642, 3509, 468]; [3768]; [4237]; {3768}; {1001}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x0xxx0x1x0000x0xxx0xxxxxxxxxxxxxxxxxxxxxxxxx0x00110101xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1440; 3028; 4237; 3; 3; 0.0013003901170351106; 5; 1; 32; [3028, 3768, 4237]; [1663, 1642, 3509, 468, 3989]; [4237]; [5052, 5233]; {4237}; {10010}; 46.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x0x1x0x1xx100x0x1x0xxxxxxxxxxxxxxxxxxxxxxxxx0x00000001xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1441; 3028; 5377; 7; 7; 0.003034243606415258; 7; 1; 128; [3028, 3768, 4237, 5052, 5232, 5233, 5377]; [1663, 1642, 3509, 468, 3989, 4240, 5053]; [5377]; [6067, 7002]; {5377}; {0001100}; 48.0; none
1442; 3029; 3029; 1; 1; 4.3346337234503684E-4; 2; 1; 4; [3029]; [1663, 1648]; [3029]; [3769]; {3029}; {10}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x1x0x0x1xxx00x0x1x0xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1443; 3029; 3769; 2; 2; 8.669267446900737E-4; 4; 1; 16; [3029, 3769]; [1663, 1648, 3510, 422]; [3769]; [4240]; {3769}; {0100}; 63.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x1x0x1x1x0xxx11x1x0x1xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1444; 3029; 4240; 3; 3; 0.0013003901170351106; 5; 1; 32; [3029, 3769, 4240]; [1663, 1648, 3510, 422, 3990]; [4240]; [5053, 5232]; {4240}; {10100}; 46.0; none
1445; 3029; 5377; 7; 7; 0.003034243606415258; 7; 1; 128; [3029, 3769, 4240, 5053, 5232, 5233, 5377]; [1663, 1648, 3510, 422, 3990, 5052, 4237]; [5377]; [6067, 7002]; {5377}; {0101001}; 64.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x1x0x1x1x0x1x11x1x0x1xxxxxxxxxxxxxxxxxxxxxxxxx0x00010000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1446; 3030; 3030; 1; 1; 4.3346337234503684E-4; 2; 1; 4; [3030]; [1663, 1654]; [3030]; [3770]; {3030}; {11}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x0x0x1x1xxx01x0x1x1xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1447; 3030; 3770; 2; 2; 8.669267446900737E-4; 4; 1; 16; [3030, 3770]; [1663, 1654, 3511, 435]; [3770]; [4231]; {3770}; {0010}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x1x1x1x0x0xxx10x1x0x0xxxxxxxxxxxxxxxxxxxxxxxxx0x00000000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1448; 3030; 4231; 3; 3; 0.0013003901170351106; 5; 1; 32; [3030, 3770, 4231]; [1663, 1654, 3511, 435, 3991]; [4231]; [4967, 5156]; {4231}; {11111}; 47.0; none
1449; 3030; 5319; 7; 7; 0.003034243606415258; 7; 1; 128; [3030, 3770, 4231, 4967, 5155, 5156, 5319]; [1663, 1654, 3511, 435, 3991, 4234, 4968]; [5319]; [6031, 6034]; {5319}; {1001001}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0x0x0x0x1xx100x0x1x1xxxxxxxxxxxxxxxxxxxxxxxxx0x00001000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x
1450; 3031; 3031; 1; 1; 4.3346337234503684E-4; 1; 1; 2; [3031]; [1920]; [3031]; [3512]; {3031}; {1}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x0x0x1x1xxxx0x1x1x1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
1451; 3031; 3512; 2; 2; 8.669267446900737E-4; 2; 1; 4; [3031, 3512]; [1920, 1923]; [3512]; [3771]; {3512}; {11}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x0x0x1x1xxxx0x1x1x1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
1452; 3031; 3771; 3; 3; 0.0013003901170351106; 3; 1; 8; [3031, 3512, 3771]; [1920, 1923, 3513]; [3771]; [4188, 4196, 4954]; {3771}; {010}; 31.0; none
1453; 3032; 3032; 1; 1; 4.3346337234503684E-4; 1; 1; 2; [3032]; [1923]; [3032]; [3513]; {3032}; {0}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x0x0x1x1xxxx0x1x1x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
1454; 3032; 3513; 2; 2; 8.669267446900737E-4; 2; 1; 4; [3032, 3513]; [1923, 1920]; [3513]; [3771]; {3513}; {11}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x0x0x1x1xxxx0x1x1x1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
1455; 3032; 3771; 3; 3; 0.0013003901170351106; 3; 1; 8; [3032, 3513, 3771]; [1923, 1920, 3512]; [3771]; [4188, 4196, 4954]; {3771}; {111}; 50.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x0x0x1x1xxxx0x1x1x1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
1456; 3033; 3033; 1; 1; 4.3346337234503684E-4; 1; 1; 2; [3033]; [1926]; [3033]; [3514]; {3033}; {1}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x0x0x1x1xxxx1x1x0x1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
