inputFileName=c432.bench; numberOfInputs=36; numberOfOutputs=7; numberOfGates=160; unusedNode=C
trial; number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
14; 143; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {0110}; 1251.0; 11110111011101110101111x0001x1110110x
14; 144; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {0111}; 831.0; 111101110111011101011111010111110110x
14; 145; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {1000}; 44201.0; 01100110011001100100111x0000x1100110x
14; 146; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {1001}; 14691.0; 0110011001100110010011110100x1100110x
14; 147; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {1010}; 14523.0; 011001100110011001001110011011100110x
14; 148; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {1011}; 16431.0; 011001100110011001001110010011100110x
14; 149; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {1100}; 881.0; x0xxx0xxx0xxx0x1x10x00x1x11xx0x0x1xxx
14; 150; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {1101}; 420.0; x0xxx0xxx0xxx0x1x10x00x1x10xx0x0x1xxx
14; 151; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {1110}; 1341.0; xxx111x111x111x1110x1xx0111111xx0xx1x
14; 152; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {1111}; 1021.0; xxx111x111x111x1110x1xx0110x1xxx1xx1x
15; 153; 139; 189; 0; 2; 0.0125; 3; 2; 16; [139, 189]; [69, 60, 135]; [139, 189]; [191, 192, 273]; {139}; {010}; 31.0; none
16; 154; 191; 146; 0; 2; 0.0125; 3; 2; 16; [191, 146]; [89, 73, 139]; [146, 191]; [177, 276]; {191}; {000}; 6560.0; none
17; 155; 307; 246; 0; 2; 0.0125; 3; 2; 16; [307, 246]; [213, 11, 294]; [307, 246]; [355, 381]; {246}; {101}; 70012.0; 1100x11001110101x101x101x101x101010xx
18; 156; 340; 351; 0; 2; 0.0125; 4; 2; 32; [340, 351]; [319, 47, 333, 303]; [351, 340]; [357, 393]; {351}; {0110}; 2747.0; x001110x101x101x000x1000111111011101x
19; 157; 305; 303; 0; 2; 0.0125; 2; 2; 8; [305, 303]; [290, 292]; [303, 305]; [351, 353]; {303}; {01}; 115094.0; none
20; 158; 282; 279; 0; 2; 0.0125; 4; 2; 32; [282, 279]; [243, 193, 247, 195]; [279, 282]; [296, 339, 341]; {282}; {1100}; 121.0; none
21; 159; 425; 425; 1; 1; 0.00625; 4; 1; 16; [425]; [386, 393, 418, 399]; [425]; [431, 432]; {425}; {0101}; 141666.0; 110101000111110101010101010101010100
22; 160; 354; 307; 0; 2; 0.0125; 3; 2; 16; [354, 307]; [294, 339, 306]; [307, 354]; [355, 357]; {354}; {110}; 2576.0; none
23; 161; 344; 348; 0; 2; 0.0125; 4; 2; 32; [344, 348]; [319, 73, 330, 300]; [348, 344]; [357, 404]; {348}; {0001}; 31.0; no
