inputFileName=c880.bench; numberOfInputs=60; numberOfOutputs=26; numberOfGates=383; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
390; 305; 767; 14; 14; 0.03655352480417755; 8; 1; 256; [305, 363, 407, 409, 426, 463, 500, 501, 533, 551, 552, 588, 660, 767]; [111, 116, 306, 366, 408, 135, 530, 550]; [767]; []; {767}; {10000111}; 30.0; none
391; 306; 306; 1; 1; 0.0026109660574412533; 2; 1; 4; [306]; [111, 116]; [306]; [363]; {306}; {00}; 36.0; xxxxxxxxxxxxxxxxxxxxxxx1111001011xxxxxxxxxxxxxxxxxxxxxxxxxxx
392; 306; 363; 2; 2; 0.005221932114882507; 3; 1; 8; [306, 363]; [111, 116, 305]; [363]; [407, 409]; {363}; {000}; 26.0; none
393; 306; 363; 2; 2; 0.005221932114882507; 3; 1; 8; [306, 363]; [111, 116, 305]; [363]; [407, 409]; {363}; {001}; 27.0; xxxxxxxxxxxxxxxxxxxxxxx1111001011xxxxxxxxxxxxxxxxxxxxxxxxxxx
394; 306; 363; 2; 2; 0.005221932114882507; 3; 1; 8; [306, 363]; [111, 116, 305]; [363]; [407, 409]; {363}; {010}; 26.0; none
395; 306; 363; 2; 2; 0.005221932114882507; 3; 1; 8; [306, 363]; [111, 116, 305]; [363]; [407, 409]; {363}; {011}; 28.0; xxxxxxxxxxxxxxxxxxxxxxx1111011011xxxxxxxxxxxxxxxxxxxxxxxxxxx
396; 306; 363; 2; 2; 0.005221932114882507; 3; 1; 8; [306, 363]; [111, 116, 305]; [363]; [407, 409]; {363}; {100}; 30.0; none
397; 306; 363; 2; 2; 0.005221932114882507; 3; 1; 8; [306, 363]; [111, 116, 305]; [363]; [407, 409]; {363}; {101}; 31.0; xxxxxxxxxxxxxxxxxxxxxxx1111101011xxxxxxxxxxxxxxxxxxxxxxxxxxx
398; 306; 363; 2; 2; 0.005221932114882507; 3; 1; 8; [306, 363]; [111, 116, 305]; [363]; [407, 409]; {363}; {110}; 28.0; xxxxxxxxxxxxxxxxxxxxxxx1111111011xxxxxxxxxxxxxxxxxxxxxxxxxxx
399; 306; 363; 2; 2; 0.005221932114882507; 3; 1; 8; [306, 363]; [111, 116, 305]; [363]; [407, 409]; {363}; {111}; 27.0; none
400; 306; 463; 6; 6; 0.015665796344647518; 5; 1; 32; [306, 363, 407, 409, 426, 463]; [111, 116, 305, 366, 408]; [463]; [500, 501]; {463}; {00011}; 32.0; none
401; 306; 533; 9; 9; 0.02349869451697128; 6; 1; 64; [306, 363, 407, 409, 426, 463, 500, 501, 533]; [111, 116, 305, 366, 408, 135]; [533]; [551, 552]; {533}; {100001}; 28.0; none
402; 306; 660; 13; 13; 0.033942558746736295; 8; 1; 256; [306, 363, 407, 409, 426, 463, 500, 501, 533, 551, 552, 588, 660]; [111, 116, 305, 366, 408, 135, 530, 550]; [660]; [767]; {660}; {11101101}; 26.0; none
403; 306; 767; 14; 14; 0.03655352480417755; 8; 1; 256; [306, 363, 407, 409, 426, 463, 500, 501, 533, 551, 552, 588, 660, 767]; [111, 116, 305, 366, 408, 135, 530, 550]; [767]; []; {767}; {00011000}; 33.0; none
404; 307; 307; 1; 1; 0.0026109660574412533; 2; 1; 4; [307]; [121, 126]; [307]; [366]; {307}; {10}; 29.0; xxxxxxxxxxxxxxxxxxxxxxx1111101011xxxxxxxxxxxxxxxxxxxxxxxxxxx
405; 307; 366; 2; 2; 0.005221932114882507; 3; 1; 8; [307, 366]; [121, 126, 308]; [366]; [408, 409]; {366}; {010}; 29.0; none
406; 307; 463; 6; 6; 0.015665796344647518; 5; 1; 32; [307, 366, 408, 409, 426, 463]; [121, 126, 308, 363, 407]; [463]; [500, 501]; {463}; {00011}; 30.0; none
407; 307; 533; 9; 9; 0.02349869451697128; 6; 1; 64; [307, 366, 408, 409, 426, 463, 500, 501, 533]; [121, 126, 308, 363, 407, 135]; [533]; [551, 552]; {533}; {010000}; 30.0; none
408; 307; 660; 13; 13; 0.033942558746736295; 8; 1; 256; [307, 366, 408, 409, 426, 463, 500, 501, 533, 551, 552, 588, 660]; [121, 126, 308, 363, 407, 135, 530, 550]; [660]; [767]; {660}; {10111011}; 27.0; none
409; 307; 767; 14; 14; 0.03655352480417755; 8; 1; 256; [307, 366, 408, 409, 426, 463, 500, 501, 533, 551, 552, 588, 660, 767]; [121, 126, 308, 363, 407, 135, 530, 550]; [767]; []; {767}; {00110100}; 35.0; none
410; 308; 308; 1; 1; 0.0026109660574412533; 2; 1; 4; [308]; [121, 126]; [308]; [366]; {308}; {01}; 37.0; xxxxxxxxxxxxxxxxxxxxxxx1111100111xxxxxxxxxxxxxxxxxxxxxxxxxxx
411; 308; 366; 2; 2; 0.005221932114882507; 3; 1; 8; [308, 366]; [121, 126, 307]; [366]; [408, 409]; {366}; {111}; 31.0; none
412; 308; 463; 6; 6; 0.015665796344647518; 5; 1; 32; [308, 366, 408, 409, 426, 463]; [121, 126, 307, 363, 407]; [463]; [500, 501]; {463}; {00101}; 30.0; xxxxxxxxxxxxxxxxxxxxxxx1111100011xxxxxxxxxxxxxxxxxxxxxxxxxxx
413; 308; 533; 9; 9; 0.02349869451697128; 6; 1; 64; [308, 366, 408, 409, 426, 463, 500, 501, 533]; [121, 126, 307, 363, 407, 135]; [533]; [551, 552]; {533}; {111110}; 32.0; none
414; 308; 660; 13; 13; 0.033942558746736295; 8; 1; 256; [308, 366, 408, 409, 426, 463, 500, 501, 533, 551, 552, 588, 660]; [121, 126, 307, 363, 407, 135, 530, 550]; [660]; [767]; {660}; {11011010}; 27.0; none
415; 308; 767; 14; 14; 0.03655352480417755; 8; 1; 256; [308, 366, 408, 409, 426, 463, 500, 501, 533, 551, 552, 588, 660, 767]; [121, 126, 307, 363, 407, 135, 530, 550]; [767]; []; {767}; {11101011}; 38.0; none
416; 309; 309; 1; 1; 0.0026109660574412533; 2; 1; 4; [309]; [8, 138]; [309]; [536]; {309}; {11}; 26.0; 11xx1xxx110xxxxxxxxxxxx0xxxxxxxxx101xxxx01xxxxxxxxxxx1xxxxx1
417; 309; 536; 2; 2; 0.005221932114882507; 3; 1; 8; [309, 536]; [8, 138, 502]; [536]; [553]; {536}; {011}; 33.0; 10x11xx01x1xxxxxxxxxxxx1xxxxxxxxx1xxxxx1xxxxxxxxx00001xxxxx1
418; 309; 553; 3; 3; 0.007832898172323759; 4; 1; 16; [309, 536, 553]; [8, 138, 502, 503]; [553]; [590, 593, 596]; {553}; {1110}; 29.0; 11x11xxx110xxxxxxxxxxxx1xxxxxxxxx11xxxxxxxxxxxxxx00001xxxxxx
419; 310; 310; 1; 1; 0.0026109660574412533; 1; 1; 2; [310]; [268]; [310]; [369, 476, 478, 480, 482]; {310}; {0}; 27.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxx10000xxxxx0
420; 316; 316; 1; 1; 0.0026109660574412533; 2; 1; 4; [316]; [51, 138]; [316]; [537]; {316}; {11}; 31.0; xxxxxxxx1xxxxxxxxxxxxxxx0xxxxxxxx1x0xxxxx0xxxxxxx000x1xxxxx1
421; 316; 537; 2; 2; 0.005221932114882507; 3; 1; 8; [316, 537]; [51, 138, 504]; [537]; [557]; {537}; {001}; 29.0; none
422; 316; 557; 3; 3; 0.007832898172323759; 4; 1; 16; [316, 537, 557]; [51, 138, 504, 505]; [557]; [597, 600, 605]; {557}; {1111}; 28.0; 11x1xxxx1x0xxxxxxxxxxxxx1xxxxxxxx1x0xxxxxxxxxxxxx00001xxxxx1
423; 317; 317; 1; 1; 0.0026109660574412533; 2; 1; 4; [317]; [17, 138]; [317]; [538]; {317}; {01}; 27.0; xxx0xxxxxxxxxxxxxxxxxxxxx0xxxxxxx1xx0xxxxx0xxxxxx000x1xxxxxx
424; 317; 538; 2; 2; 0.005221932114882507; 3; 1; 8; [317, 538]; [17, 138, 506]; [538]; [561]; {538}; {010}; 28.0; xxx0xxxxxxxxxxxxxxxxxxxxx0xxxxxxx1xx0xxxxx0xxxxxx000x1xxxxxx
425; 317; 561; 3; 3; 0.007832898172323759; 4; 1; 16; [317, 538, 561]; [17, 138, 506, 507]; [561]; [606, 609, 615]; {561}; {0011}; 37.0; 1xx01xx11x1xxxxxxxxxxxxxx1xxxxxxx0xxxxx1xx0xxxxxx000x1xxxxxx
426; 318; 318; 1; 1; 0.0026109660574412533; 2; 1; 4; [318]; [152, 138]; [318]; [539]; {318}; {10}; 27.0; xxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxx0xxx10xxxx0xxxxx000x1xxxxx1
427; 318; 539; 2; 2; 0.005221932114882507; 3; 1; 8; [318, 539]; [152, 138, 508]; [539]; [565]; {539}; {101}; 26.0; 11x1xxxx1x0xxxxxxxxxxxxxxx1xxxxxx0xxx10xxxxxxxxxx00001xxxxx1
428; 318; 565; 3; 3; 0.007832898172323759; 4; 1; 16; [318, 539, 565]; [152, 138, 508, 509]; [565]; [616, 619, 624]; {565}; {0111}; 25.0; 11x1xxxx1x0xxxxxxxxxxxxxxx1xxxxxx1xxx00xxxxxxxxxx00001xxxxx1
429; 319; 319; 1; 1; 0.0026109660574412533; 2; 1; 4; [319]; [59, 156]; [319]; [427, 443]; {319}; {11}; 29.0; 10xx1xxx111xxxxxxxxxxxx0xxxxxxxxxx1xxxx1xxxxxxxxx00001xxxxx1
430; 322; 322; 1; 1; 0.0026109660574412533; 2; 1; 4; [322]; [17, 42]; [322]; [375]; {322}; {00}; 27.0; 10x01xx01x1xxxxxxxxxxxx1xxxxxxxxxxxxxxx1xxxxxxxxx00001xxxxxx
431; 322; 375; 2; 2; 0.005221932114882507; 3; 1; 8; [322, 375]; [17, 42, 323]; [375]; [442]; {375}; {000}; 28.0; 10x01xx01x1xxxxxxxxxxxx1xxxxxxxxxxxxxxx1xxxxxxxxx00001xxxxxx
432; 322; 442; 3; 3; 0.007832898172323759; 6; 1; 64; [322, 375, 442]; [17, 42, 323, 59, 156, 393]; [442]; [466]; {442}; {100000}; 31.0; 00x1xxx0xx0xxxxxxxxxxxx1xxxxxxxxxxxxxxx0xxxxxxxxx00001xxxxxx
433; 322; 466; 4; 4; 0.010443864229765013; 7; 1; 128; [322, 375, 442, 466]; [17, 42, 323, 59, 156, 393, 410]; [466]; [502, 504, 506, 508, 511, 513, 515, 517]; {466}; {1001001}; 35.0; 00x1xxx0xx1xxxxxxxxxxxx1xxxxxxxxxxxxxxx0xxxxxxxxx00001xxxxxx
434; 323; 323; 1; 1; 0.0026109660574412533; 2; 1; 4; [323]; [17, 42]; [323]; [375]; {323}; {10}; 30.0; 10x11xx01x1xxxxxxxxxxxx1xxxxxxxxxxxxxxx1xxxxxxxxx00001xxxxx1
435; 323; 375; 2; 2; 0.005221932114882507; 3; 1; 8; [323, 375]; [17, 42, 322]; [375]; [442]; {375}; {000}; 31.0; none
436; 323; 442; 3; 3; 0.007832898172323759; 6; 1; 64; [323, 375, 442]; [17, 42, 322, 59, 156, 393]; [442]; [466]; {442}; {000010}; 26.0; none
437; 323; 466; 4; 4; 0.010443864229765013; 7; 1; 128; [323, 375, 442, 466]; [17, 42, 322, 59, 156, 393, 410]; [466]; [502, 504, 506, 508, 511, 513, 515, 517]; {466}; {0101001}; 28.0; 00x0xxx1xx1xxxxxxxxxxxx1xxxxxxxxxxxxxxx0xxxxxxxxx00001xxxxxx
438; 324; 324; 1; 1; 0.0026109660574412533; 2; 1; 4; [324]; [159, 165]; [324]; [376]; {324}; {00}; 27.0; none
439; 324; 376; 2; 2; 0.005221932114882507; 3; 1; 8; [324, 376]; [159, 165, 325]; [376]; [411, 413]; {376}; {100}; 33.0; none
440; 324; 492; 6; 6; 0.015665796344647518; 5; 1; 32; [324, 376, 411, 413, 444, 492]; [159, 165, 325, 379, 412]; [492]; [518, 519]; {492}; {00110}; 26.0; none
441; 324; 544; 9; 9; 0.02349869451697128; 6; 1; 64; [324, 376, 411, 413, 444, 492, 518, 519, 544]; [159, 165, 325, 379, 412, 130]; [544]; [585, 587]; {544}; {010010}; 28.0; none
442; 324; 661; 13; 13; 0.033942558746736295; 8; 1; 256; [324, 376, 411, 413, 444, 492, 518, 519, 544, 585, 587, 589, 661]; [159, 165, 325, 379, 412, 130, 547, 586]; [661]; [768]; {661}; {11111011}; 30.0; none
443; 324; 768; 14; 14; 0.03655352480417755; 8; 1; 256; [324, 376, 411, 413, 444, 492, 518, 519, 544, 585, 587, 589, 661, 768]; [159, 165, 325, 379, 412, 130, 547, 586]; [768]; []; {768}; {01100101}; 26.0; none
444; 325; 325; 1; 1; 0.0026109660574412533; 2; 1; 4; [325]; [159, 165]; [325]; [376]; {325}; {00}; 26.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx001011111xxxxxxxxxxx
445; 325; 376; 2; 2; 0.005221932114882507; 3; 1; 8; [325, 376]; [159, 165, 324]; [376]; [411, 413]; {376}; {000}; 27.0; none
446; 325; 492; 6; 6; 0.015665796344647518; 5; 1; 32; [325, 376, 411, 413, 444, 492]; [159, 165, 324, 379, 412]; [492]; [518, 519]; {492}; {11010}; 24.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111111111xxxxxxxxxxx
447; 325; 544; 9; 9; 0.02349869451697128; 6; 1; 64; [325, 376, 411, 413, 444, 492, 518, 519, 544]; [159, 165, 324, 379, 412, 130]; [544]; [585, 587]; {544}; {100001}; 29.0; none
448; 325; 661; 13; 13; 0.033942558746736295; 8; 1; 256; [325, 376, 411, 413, 444, 492, 518, 519, 544, 585, 587, 589, 661]; [159, 165, 324, 379, 412, 130, 547, 586]; [661]; [768]; {661}; {01011010}; 25.0; none
449; 325; 768; 14; 14; 0.03655352480417755; 8; 1; 256; [325, 376, 411, 413, 444, 492, 518, 519, 544, 585, 587, 589, 661, 768]; [159, 165, 324, 379, 412, 130, 547, 586]; [768]; []; {768}; {10010110}; 27.0; none
450; 326; 326; 1; 1; 0.0026109660574412533; 2; 1; 4; [326]; [171, 177]; [326]; [379]; {326}; {10}; 27.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx101011111xxxxxxxxxxx
451; 326; 379; 2; 2; 0.005221932114882507; 3; 1; 8; [326, 379]; [171, 177, 327]; [379]; [412, 413]; {379}; {010}; 28.0; none
452; 326; 492; 6; 6; 0.015665796344647518; 5; 1; 32; [326, 379, 412, 413, 444, 492]; [171, 177, 327, 376, 411]; [492]; [518, 519]; {492}; {01101}; 26.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx100111111xxxxxxxxxxx
453; 326; 544; 9; 9; 0.02349869451697128; 6; 1; 64; [326, 379, 412, 413, 444, 492, 518, 519, 544]; [171, 177, 327, 376, 411, 130]; [544]; [585, 587]; {544}; {010000}; 29.0; none
454; 326; 661; 13; 13; 0.033942558746736295; 8; 1; 256; [326, 379, 412, 413, 444, 492, 518, 519, 544, 585, 587, 589, 661]; [171, 177, 327, 376, 411, 130, 547, 586]; [661]; [768]; {661}; {01001001}; 28.0; none
455; 326; 768; 14; 14; 0.03655352480417755; 8; 1; 256; [326, 379, 412, 413, 444, 492, 518, 519, 544, 585, 587, 589, 661, 768]; [171, 177, 327, 376, 411, 130, 547, 586]; [768]; []; {768}; {00111100}; 29.0; none
456; 327; 327; 1; 1; 0.0026109660574412533; 2; 1; 4; [327]; [171, 177]; [327]; [379]; {327}; {11}; 29.0; none
457; 327; 379; 2; 2; 0.005221932114882507; 3; 1; 8; [327, 379]; [171, 177, 326]; [379]; [412, 413]; {379}; {111}; 25.0; none
458; 327; 492; 6; 6; 0.015665796344647518; 5; 1; 32; [327, 379, 412, 413, 444, 492]; [171, 177, 326, 376, 411]; [492]; [518, 519]; {492}; {01100}; 29.0; none
459; 327; 544; 9; 9; 0.02349869451697128; 6; 1; 64; [327, 379, 412, 413, 444, 492, 518, 519, 544]; [171, 177, 326, 376, 411, 130]; [544]; [585, 587]; {544}; {011001}; 26.0; none
460; 327; 661; 13; 13; 0.033942558746736295; 8; 1; 256; [327, 379, 412, 413, 444, 492, 518, 519, 544, 585, 587, 589, 661]; [171, 177, 326, 376, 411, 130, 547, 586]; [661]; [768]; {661}; {10111111}; 32.0; none
461; 327; 768; 14; 14; 0.03655352480417755; 8; 1; 256; [327, 379, 412, 413, 444, 492, 518, 519, 544, 585, 587, 589, 661, 768]; [171, 177, 326, 376, 411, 130, 547, 586]; [768]; []; {768}; {10011111}; 29.0; none
462; 328; 328; 1; 1; 0.0026109660574412533; 2; 1; 4; [328]; [183, 189]; [328]; [382]; {328}; {10}; 29.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111110101xxxxxxxxxxx
463; 328; 382; 2; 2; 0.005221932114882507; 3; 1; 8; [328, 382]; [183, 189, 329]; [382]; [414, 416]; {382}; {110}; 29.0; none
464; 328; 495; 6; 6; 0.015665796344647518; 5; 1; 32; [328, 382, 414, 416, 445, 495]; [183, 189, 329, 385, 415]; [495]; [520, 521]; {495}; {11000}; 34.0; none
465; 328; 547; 9; 9; 0.02349869451697128; 6; 1; 64; [328, 382, 414, 416, 445, 495, 520, 521, 547]; [183, 189, 329, 385, 415, 207]; [547]; [586, 587]; {547}; {011011}; 25.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111101101xxxxxxxxxxx
466; 328; 661; 13; 13; 0.033942558746736295; 8; 1; 256; [328, 382, 414, 416, 445, 495, 520, 521, 547, 586, 587, 589, 661]; [183, 189, 329, 385, 415, 207, 544, 585]; [661]; [768]; {661}; {11000010}; 25.0; none
467; 328; 768; 14; 14; 0.03655352480417755; 8; 1; 256; [328, 382, 414, 416, 445, 495, 520, 521, 547, 586, 587, 589, 661, 768]; [183, 189, 329, 385, 415, 207, 544, 585]; [768]; []; {768}; {11110000}; 29.0; none
468; 329; 329; 1; 1; 0.0026109660574412533; 2; 1; 4; [329]; [183, 189]; [329]; [382]; {329}; {10}; 25.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111110101xxxxxxxxxxx
469; 329; 382; 2; 2; 0.005221932114882507; 3; 1; 8; [329, 382]; [183, 189, 328]; [382]; [414, 416]; {382}; {000}; 26.0; none
470; 329; 495; 6; 6; 0.015665796344647518; 5; 1; 32; [329, 382, 414, 416, 445, 495]; [183, 189, 328, 385, 415]; [495]; [520, 521]; {495}; {11100}; 27.0; none
471; 329; 547; 9; 9; 0.02349869451697128; 6; 1; 64; [329, 382, 414, 416, 445, 495, 520, 521, 547]; [183, 189, 328, 385, 415, 207]; [547]; [586, 587]; {547}; {011101}; 26.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111101111xxxxxxxxxxx
472; 329; 661; 13; 13; 0.033942558746736295; 8; 1; 256; [329, 382, 414, 416, 445, 495, 520, 521, 547, 586, 587, 589, 661]; [183, 189, 328, 385, 415, 207, 544, 585]; [661]; [768]; {661}; {00110101}; 24.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111100111xxxxxxxxxxx
473; 329; 768; 14; 14; 0.03655352480417755; 8; 1; 256; [329, 382, 414, 416, 445, 495, 520, 521, 547, 586, 587, 589, 661, 768]; [183, 189, 328, 385, 415, 207, 544, 585]; [768]; []; {768}; {00101011}; 26.0; none
474; 330; 330; 1; 1; 0.0026109660574412533; 2; 1; 4; [330]; [195, 201]; [330]; [385]; {330}; {01}; 27.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111110011xxxxxxxxxxx
475; 330; 385; 2; 2; 0.005221932114882507; 3; 1; 8; [330, 385]; [195, 201, 331]; [385]; [415, 416]; {385}; {001}; 28.0; none
476; 330; 495; 6; 6; 0.015665796344647518; 5; 1; 32; [330, 385, 415, 416, 445, 495]; [195, 201, 331, 382, 414]; [495]; [520, 521]; {495}; {11000}; 25.0; none
477; 330; 547; 9; 9; 0.02349869451697128; 6; 1; 64; [330, 385, 415, 416, 445, 495, 520, 521, 547]; [195, 201, 331, 382, 414, 207]; [547]; [586, 587]; {547}; {100100}; 26.0; none
478; 330; 661; 13; 13; 0.033942558746736295; 8; 1; 256; [330, 385, 415, 416, 445, 495, 520, 521, 547, 586, 587, 589, 661]; [195, 201, 331, 382, 414, 207, 544, 585]; [661]; [768]; {661}; {00100111}; 26.0; none
479; 330; 768; 14; 14; 0.03655352480417755; 8; 1; 256; [330, 385, 415, 416, 445, 495, 520, 521, 547, 586, 587, 589, 661, 768]; [195, 201, 331, 382, 414, 207, 544, 585]; [768]; []; {768}; {10111101}; 27.0; none
480; 331; 331; 1; 1; 0.0026109660574412533; 2; 1; 4; [331]; [195, 201]; [331]; [385]; {331}; {10}; 26.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111110101xxxxxxxxxxx
481; 331; 385; 2; 2; 0.005221932114882507; 3; 1; 8; [331, 385]; [195, 201, 330]; [385]; [415, 416]; {385}; {000}; 30.0; none
482; 331; 495; 6; 6; 0.015665796344647518; 5; 1; 32; [331, 385, 415, 416, 445, 495]; [195, 201, 330, 382, 414]; [495]; [520, 521]; {495}; {11001}; 27.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111110111xxxxxxxxxxx
483; 331; 547; 9; 9; 0.02349869451697128; 6; 1; 64; [331, 385, 415, 416, 445, 495, 520, 521, 547]; [195, 201, 330, 382, 414, 207]; [547]; [586, 587]; {547}; {100011}; 26.0; none
484; 331; 661; 13; 13; 0.033942558746736295; 8; 1; 256; [331, 385, 415, 416, 445, 495, 520, 521, 547, 586, 587, 589, 661]; [195, 201, 330, 382, 414, 207, 544, 585]; [661]; [768]; {661}; {10111110}; 26.0; none
485; 331; 768; 14; 14; 0.03655352480417755; 8; 1; 256; [331, 385, 415, 416, 445, 495, 520, 521, 547, 586, 587, 589, 661, 768]; [195, 201, 330, 382, 414, 207, 544, 585]; [768]; []; {768}; {00011111}; 27.0; none
486; 332; 332; 1; 1; 0.0026109660574412533; 2; 1; 4; [332]; [210, 91]; [332]; [860]; {332}; {01}; 25.0; xxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxx0xxxxxxx00000xxxxxx
487; 332; 860; 2; 2; 0.005221932114882507; 3; 1; 8; [332, 860]; [210, 91, 852]; [860]; [868]; {860}; {000}; 24.0; xxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxx0xxxxxxx00000xxxxxx
488; 332; 868; 3; 3; 0.007832898172323759; 5; 1; 32; [332, 860, 868]; [210, 91, 852, 770, 677]; [868]; [872]; {868}; {10011}; 28.0; xxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxx0xxxxxxx10000xxxxxx
489; 332; 872; 4; 4; 0.010443864229765013; 5; 1; 32; [332, 860, 868, 872]; [210, 91, 852, 770, 677]; [872]; [876]; {872}; {10001}; 28.0; 1xxx1xxx110xxxxxxxxxxxx0xxxxxxxxxxx1xxxxx0xxxxxxx101x0xxxxxx
490; 332; 876; 5; 5; 0.013054830287206266; 5; 1; 32; [332, 860, 868, 872, 876]; [210, 91, 852, 770, 677]; [876]; [879]; {876}; {01110}; 24.0; 1110xxx1011111xxxxxxxxx100xxxxxxxxx00xxxx10xxxxxx0100xxxxxx1
491; 332; 879; 6; 6; 0.015665796344647518; 5; 1; 32; [332, 860, 868, 872, 876, 879]; [210, 91, 852, 770, 677]; [879]; []; {879}; {00011}; 25.0; xxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxx0xxxxxxx00000xxxxxx
492; 333; 333; 1; 1; 0.0026109660574412533; 2; 1; 4; [333]; [210, 96]; [333]; [861]; {333}; {11}; 26.0; xxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxx0xxxxxx10000xxxxxx
493; 333; 861; 2; 2; 0.005221932114882507; 3; 1; 8; [333, 861]; [210, 96, 853]; [861]; [869]; {861}; {010}; 26.0; xxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxx0xxxxxx00000xxxxxx
494; 333; 869; 3; 3; 0.007832898172323759; 5; 1; 32; [333, 861, 869]; [210, 96, 853, 771, 686]; [869]; [873]; {869}; {01111}; 30.0; 1xxx1xxx110xxxxxxxxxxxxx1x0xxxxxxxxx100xxx00xxxxx01000xxxxx1
495; 333; 873; 4; 4; 0.010443864229765013; 5; 1; 32; [333, 861, 869, 873]; [210, 96, 853, 771, 686]; [873]; [877]; {873}; {00101}; 29.0; 1xxx1xxx110xxxxxxxxxxxxx0x0xxxxxxxxx100xxx00xxxxx011x0xxxxx1
496; 333; 877; 5; 5; 0.013054830287206266; 5; 1; 32; [333, 861, 869, 873, 877]; [210, 96, 853, 771, 686]; [877]; [880]; {877}; {10110}; 25.0; 1110xxx1x11111xxxxxxxxxx000xxxxxxxxx000xxx10xxxxx1100xxxxxx1
497; 333; 880; 6; 6; 0.015665796344647518; 5; 1; 32; [333, 861, 869, 873, 877, 880]; [210, 96, 853, 771, 686]; [880]; []; {880}; {01100}; 45.0; 1110xxx1x11111xxxxxxxxxx100xxxxxxxxx000xxx10xxxxx011xxxxxxx1
498; 334; 334; 1; 1; 0.0026109660574412533; 2; 1; 4; [334]; [210, 101]; [334]; [845]; {334}; {00}; 25.0; xxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxx0xxxxx00000xxxxxx
499; 334; 845; 2; 2; 0.005221932114882507; 3; 1; 8; [334, 845]; [210, 101, 836]; [845]; [854]; {845}; {001}; 25.0; 1xxx1xxx110xxxxxxxxxxxxxx0x0xxxxxx0xxx1xxxx00xxxx01000xxxxx1
500; 334; 854; 3; 3; 0.007832898172323759; 5; 1; 32; [334, 845, 854]; [210, 101, 836, 772, 696]; [854]; [862]; {854}; {10101}; 27.0; 1xxx1xxx110xxxxxxxxxxxxxx0x0xxxxxx0xxx1xxxx00xxxx111x0xxxxx1
501; 334; 862; 4; 4; 0.010443864229765013; 5; 1; 32; [334, 845, 854, 862]; [210, 101, 836, 772, 696]; [862]; [870]; {862}; {00101}; 31.0; 1xxx1xxx110xxxxxxxxxxxxxx0x0xxxxxx0xxx1xxxx00xxxx011x0xxxxx1
502; 334; 870; 5; 5; 0.013054830287206266; 5; 1; 32; [334, 845, 854, 862, 870]; [210, 101, 836, 772, 696]; [870]; [874]; {870}; {00101}; 27.0; 1xxx1xxx110xxxxxxxxxxxxxx0x0xxxxxx0xxx1xxxx00xxxx011x0xxxxx1
503; 334; 874; 6; 6; 0.015665796344647518; 5; 1; 32; [334, 845, 854, 862, 870, 874]; [210, 101, 836, 772, 696]; [874]; []; {874}; {10101}; 25.0; 1xxx1xxx110xxxxxxxxxxxxxx0x0xxxxxx0xxx1xxxx00xxxx111x0xxxxx1
504; 335; 335; 1; 1; 0.0026109660574412533; 2; 1; 4; [335]; [210, 106]; [335]; [826]; {335}; {11}; 30.0; xxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxx0xxxx10000xxxxxx
505; 335; 826; 2; 2; 0.005221932114882507; 3; 1; 8; [335, 826]; [210, 106, 808]; [826]; [837]; {826}; {101}; 27.0; 0xxxxxxxxxxxxxxxxxxxxxxxxx0x0xxxxx10xxxxxxxx00xxx11000xxx0x1
