inputFileName=c1355.bench; numberOfInputs=41; numberOfOutputs=32; numberOfGates=546; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
340; 407; 407; 1; 1; 0.0018315018315018315; 2; 1; 4; [407]; [50, 332]; [407]; [492]; {407}; {01}; 32.0; 0000000000000000000000001001000000000000x
341; 407; 492; 2; 2; 0.003663003663003663; 3; 1; 8; [407, 492]; [50, 332, 406]; [492]; [555, 592]; {492}; {111}; 35.0; 00000001000000000000000010010000000010011
342; 407; 651; 6; 6; 0.01098901098901099; 4; 1; 16; [407, 492, 555, 592, 593, 651]; [50, 332, 406, 495]; [651]; [803, 824]; {651}; {1011}; 32.0; 00010001000100000000000010010000000010011
343; 407; 873; 10; 10; 0.018315018315018316; 5; 1; 32; [407, 492, 555, 592, 593, 651, 803, 824, 825, 873]; [50, 332, 406, 495, 779]; [873]; [943, 946, 949, 971, 975, 978, 1021, 1031, 1045, 1057, 1069, 1081]; {873}; {10110}; 36.0; 0001000100010000000001000001001000000000x
344; 408; 408; 1; 1; 0.0018315018315018315; 2; 1; 4; [408]; [78, 335]; [408]; [495]; {408}; {10}; 42.0; 0000000000010001000000001001000000000000x
345; 408; 495; 2; 2; 0.003663003663003663; 3; 1; 8; [408, 495]; [78, 335, 409]; [495]; [555, 593]; {495}; {000}; 43.0; none
346; 408; 651; 6; 6; 0.01098901098901099; 4; 1; 16; [408, 495, 555, 592, 593, 651]; [78, 335, 409, 492]; [651]; [803, 824]; {651}; {1111}; 36.0; 0001000000010000000000001001000000000000x
347; 408; 873; 10; 10; 0.018315018315018316; 5; 1; 32; [408, 495, 555, 592, 593, 651, 803, 824, 825, 873]; [78, 335, 409, 492, 779]; [873]; [943, 946, 949, 971, 975, 978, 1021, 1031, 1045, 1057, 1069, 1081]; {873}; {10110}; 40.0; 00000001000100010000000000000110000001101
348; 409; 409; 1; 1; 0.0018315018315018315; 2; 1; 4; [409]; [106, 335]; [409]; [495]; {409}; {00}; 33.0; none
349; 409; 495; 2; 2; 0.003663003663003663; 3; 1; 8; [409, 495]; [106, 335, 408]; [495]; [555, 593]; {495}; {111}; 36.0; 10100000000000010010000010010000000010001
350; 409; 651; 6; 6; 0.01098901098901099; 4; 1; 16; [409, 495, 555, 592, 593, 651]; [106, 335, 408, 492]; [651]; [803, 824]; {651}; {0010}; 36.0; none
351; 409; 873; 10; 10; 0.018315018315018316; 5; 1; 32; [409, 495, 555, 592, 593, 651, 803, 824, 825, 873]; [106, 335, 408, 492, 779]; [873]; [943, 946, 949, 971, 975, 978, 1021, 1031, 1045, 1057, 1069, 1081]; {873}; {01010}; 36.0; 0000000100010000000001101000000000000000x
352; 410; 410; 1; 1; 0.0018315018315018315; 2; 1; 4; [410]; [113, 338]; [410]; [498]; {410}; {00}; 43.0; none
353; 410; 498; 2; 2; 0.003663003663003663; 3; 1; 8; [410, 498]; [113, 338, 411]; [498]; [558, 594]; {498}; {111}; 35.0; 0000000010010000100000010000000000000000x
354; 410; 654; 6; 6; 0.01098901098901099; 4; 1; 16; [410, 498, 558, 594, 595, 654]; [113, 338, 411, 501]; [654]; [806, 826]; {654}; {0110}; 35.0; 00000000100100000000000100000000100100001
355; 410; 925; 10; 10; 0.018315018315018316; 5; 1; 32; [410, 498, 558, 594, 595, 654, 806, 826, 827, 925]; [113, 338, 411, 501, 782]; [925]; [954, 956, 958, 961, 964, 985, 996, 1001, 1084, 1096, 1108, 1120]; {925}; {11101}; 41.0; 00000110000000001000000000010000000010001
356; 411; 411; 1; 1; 0.0018315018315018315; 2; 1; 4; [411]; [141, 338]; [411]; [498]; {411}; {11}; 35.0; 0000000010010000000010010000000000000000x
357; 411; 498; 2; 2; 0.003663003663003663; 3; 1; 8; [411, 498]; [141, 338, 410]; [498]; [558, 594]; {498}; {101}; 39.0; 00000000100100001000100100000000100100001
358; 411; 654; 6; 6; 0.01098901098901099; 4; 1; 16; [411, 498, 558, 594, 595, 654]; [141, 338, 410, 501]; [654]; [806, 826]; {654}; {1101}; 39.0; none
359; 411; 925; 10; 10; 0.018315018315018316; 5; 1; 32; [411, 498, 558, 594, 595, 654, 806, 826, 827, 925]; [141, 338, 410, 501, 782]; [925]; [954, 956, 958, 961, 964, 985, 996, 1001, 1084, 1096, 1108, 1120]; {925}; {11011}; 38.0; none
360; 412; 412; 1; 1; 0.0018315018315018315; 2; 1; 4; [412]; [169, 341]; [412]; [501]; {412}; {10}; 40.0; 00000000100100000000000110001000100100001
361; 412; 501; 2; 2; 0.003663003663003663; 3; 1; 8; [412, 501]; [169, 341, 413]; [501]; [558, 595]; {501}; {111}; 37.0; 00000000101100000000000110000000000000011
362; 412; 654; 6; 6; 0.01098901098901099; 4; 1; 16; [412, 501, 558, 594, 595, 654]; [169, 341, 413, 498]; [654]; [806, 826]; {654}; {1101}; 37.0; none
363; 412; 925; 10; 10; 0.018315018315018316; 5; 1; 32; [412, 501, 558, 594, 595, 654, 806, 826, 827, 925]; [169, 341, 413, 498, 782]; [925]; [954, 956, 958, 961, 964, 985, 996, 1001, 1084, 1096, 1108, 1120]; {925}; {11000}; 48.0; none
364; 413; 413; 1; 1; 0.0018315018315018315; 2; 1; 4; [413]; [197, 341]; [413]; [501]; {413}; {01}; 36.0; 00000000100100000000000100000000100100001
365; 413; 501; 2; 2; 0.003663003663003663; 3; 1; 8; [413, 501]; [197, 341, 412]; [501]; [558, 595]; {501}; {001}; 37.0; none
366; 413; 654; 6; 6; 0.01098901098901099; 4; 1; 16; [413, 501, 558, 594, 595, 654]; [197, 341, 412, 498]; [654]; [806, 826]; {654}; {1101}; 36.0; none
367; 413; 925; 10; 10; 0.018315018315018316; 5; 1; 32; [413, 501, 558, 594, 595, 654, 806, 826, 827, 925]; [197, 341, 412, 498, 782]; [925]; [954, 956, 958, 961, 964, 985, 996, 1001, 1084, 1096, 1108, 1120]; {925}; {11011}; 40.0; none
368; 414; 414; 1; 1; 0.0018315018315018315; 2; 1; 4; [414]; [120, 344]; [414]; [504]; {414}; {01}; 38.0; 10010000000000000000000100000000100100001
369; 414; 504; 2; 2; 0.003663003663003663; 3; 1; 8; [414, 504]; [120, 344, 415]; [504]; [561, 596]; {504}; {000}; 32.0; none
370; 414; 657; 6; 6; 0.01098901098901099; 4; 1; 16; [414, 504, 561, 596, 597, 657]; [120, 344, 415, 507]; [657]; [809, 828]; {657}; {1100}; 37.0; none
371; 414; 886; 10; 10; 0.018315018315018316; 5; 1; 32; [414, 504, 561, 596, 597, 657, 809, 828, 829, 886]; [120, 344, 415, 507, 785]; [886]; [950, 952, 959, 962, 967, 984, 1006, 1011, 1087, 1099, 1111, 1123]; {886}; {11001}; 31.0; none
372; 415; 415; 1; 1; 0.0018315018315018315; 2; 1; 4; [415]; [148, 344]; [415]; [504]; {415}; {11}; 35.0; 1001000000000000000001010000000000000000x
373; 415; 504; 2; 2; 0.003663003663003663; 3; 1; 8; [415, 504]; [148, 344, 414]; [504]; [561, 596]; {504}; {111}; 40.0; 1001000000000000000001010000000000000000x
374; 415; 657; 6; 6; 0.01098901098901099; 4; 1; 16; [415, 504, 561, 596, 597, 657]; [148, 344, 414, 507]; [657]; [809, 828]; {657}; {1000}; 39.0; none
375; 415; 886; 10; 10; 0.018315018315018316; 5; 1; 32; [415, 504, 561, 596, 597, 657, 809, 828, 829, 886]; [148, 344, 414, 507, 785]; [886]; [950, 952, 959, 962, 967, 984, 1006, 1011, 1087, 1099, 1111, 1123]; {886}; {10101}; 40.0; 00000000000001100100010000010000011001001
376; 416; 416; 1; 1; 0.0018315018315018315; 2; 1; 4; [416]; [176, 347]; [416]; [507]; {416}; {11}; 34.0; 10110000000000000000000101000000000000011
377; 416; 507; 2; 2; 0.003663003663003663; 3; 1; 8; [416, 507]; [176, 347, 417]; [507]; [561, 597]; {507}; {011}; 36.0; 10010000000000000000000100000000100100001
378; 416; 657; 6; 6; 0.01098901098901099; 4; 1; 16; [416, 507, 561, 596, 597, 657]; [176, 347, 417, 504]; [657]; [809, 828]; {657}; {1010}; 35.0; 10010000000000000000000101000100100100001
379; 416; 886; 10; 10; 0.018315018315018316; 5; 1; 32; [416, 507, 561, 596, 597, 657, 809, 828, 829, 886]; [176, 347, 417, 504, 785]; [886]; [950, 952, 959, 962, 967, 984, 1006, 1011, 1087, 1099, 1111, 1123]; {886}; {11111}; 38.0; 00000000000001100000010001010000011001001
380; 417; 417; 1; 1; 0.0018315018315018315; 2; 1; 4; [417]; [204, 347]; [417]; [507]; {417}; {11}; 34.0; 10010000000000000000000100000100000100001
381; 417; 507; 2; 2; 0.003663003663003663; 3; 1; 8; [417, 507]; [204, 347, 416]; [507]; [561, 597]; {507}; {001}; 30.0; none
382; 417; 657; 6; 6; 0.01098901098901099; 4; 1; 16; [417, 507, 561, 596, 597, 657]; [204, 347, 416, 504]; [657]; [809, 828]; {657}; {0101}; 35.0; 10010000000000000100000101000000100100001
383; 417; 886; 10; 10; 0.018315018315018316; 5; 1; 32; [417, 507, 561, 596, 597, 657, 809, 828, 829, 886]; [204, 347, 416, 504, 785]; [886]; [950, 952, 959, 962, 967, 984, 1006, 1011, 1087, 1099, 1111, 1123]; {886}; {10110}; 36.0; 00000010110000000000010001010100010000001
384; 418; 418; 1; 1; 0.0018315018315018315; 2; 1; 4; [418]; [127, 350]; [418]; [510]; {418}; {01}; 42.0; 00000011000010000000000100000000100000001
385; 418; 510; 2; 2; 0.003663003663003663; 3; 1; 8; [418, 510]; [127, 350, 419]; [510]; [564, 598]; {510}; {000}; 38.0; none
386; 418; 660; 6; 6; 0.01098901098901099; 4; 1; 16; [418, 510, 564, 598, 599, 660]; [127, 350, 419, 513]; [660]; [812, 830]; {660}; {0001}; 42.0; none
387; 418; 912; 10; 10; 0.018315018315018316; 5; 1; 32; [418, 510, 564, 598, 599, 660, 812, 830, 831, 912]; [127, 350, 419, 513, 788]; [912]; [953, 957, 960, 965, 968, 983, 996, 1006, 1090, 1102, 1114, 1126]; {912}; {10000}; 34.0; none
388; 419; 419; 1; 1; 0.0018315018315018315; 2; 1; 4; [419]; [155, 350]; [419]; [510]; {419}; {11}; 40.0; 00000011000010000000001100000000000100001
389; 419; 510; 2; 2; 0.003663003663003663; 3; 1; 8; [419, 510]; [155, 350, 418]; [510]; [564, 598]; {510}; {011}; 38.0; 00000011000010000000000100000000100000001
390; 419; 660; 6; 6; 0.01098901098901099; 4; 1; 16; [419, 510, 564, 598, 599, 660]; [155, 350, 418, 513]; [660]; [812, 830]; {660}; {1100}; 29.0; none
391; 419; 912; 10; 10; 0.018315018315018316; 5; 1; 32; [419, 510, 564, 598, 599, 660, 812, 830, 831, 912]; [155, 350, 418, 513, 788]; [912]; [953, 957, 960, 965, 968, 983, 996, 1006, 1090, 1102, 1114, 1126]; {912}; {01110}; 40.0; 00000010110000000000000000110000010000001
392; 420; 420; 1; 1; 0.0018315018315018315; 2; 1; 4; [420]; [183, 353]; [420]; [513]; {420}; {01}; 31.0; 00000011000010000000000100000000100000001
393; 420; 513; 2; 2; 0.003663003663003663; 3; 1; 8; [420, 513]; [183, 353, 421]; [513]; [564, 599]; {513}; {111}; 34.0; 00000011000010000000000000110000000100001
394; 420; 660; 6; 6; 0.01098901098901099; 4; 1; 16; [420, 513, 564, 598, 599, 660]; [183, 353, 421, 510]; [660]; [812, 830]; {660}; {0100}; 41.0; 00000011000010000000000000000011000100001
395; 420; 912; 10; 10; 0.018315018315018316; 5; 1; 32; [420, 513, 564, 598, 599, 660, 812, 830, 831, 912]; [183, 353, 421, 510, 788]; [912]; [953, 957, 960, 965, 968, 983, 996, 1006, 1090, 1102, 1114, 1126]; {912}; {10111}; 44.0; 01000000001000000000001010100011011000111
396; 421; 421; 1; 1; 0.0018315018315018315; 2; 1; 4; [421]; [211, 353]; [421]; [513]; {421}; {11}; 35.0; 00000011000010000000000000000011000100001
397; 421; 513; 2; 2; 0.003663003663003663; 3; 1; 8; [421, 513]; [211, 353, 420]; [513]; [564, 599]; {513}; {001}; 44.0; none
398; 421; 660; 6; 6; 0.01098901098901099; 4; 1; 16; [421, 513, 564, 598, 599, 660]; [211, 353, 420, 510]; [660]; [812, 830]; {660}; {1111}; 39.0; 00000101000010000011000100000011000100001
399; 421; 912; 10; 10; 0.018315018315018316; 5; 1; 32; [421, 513, 564, 598, 599, 660, 812, 830, 831, 912]; [211, 353, 420, 510, 788]; [912]; [953, 957, 960, 965, 968, 983, 996, 1006, 1090, 1102, 1114, 1126]; {912}; {00101}; 38.0; none
400; 422; 422; 1; 1; 0.0018315018315018315; 2; 1; 4; [422]; [134, 356]; [422]; [516]; {422}; {01}; 40.0; 0000000010010000000000000000000000000000x
401; 422; 516; 2; 2; 0.003663003663003663; 3; 1; 8; [422, 516]; [134, 356, 423]; [516]; [567, 600]; {516}; {100}; 38.0; none
402; 422; 663; 6; 6; 0.01098901098901099; 4; 1; 16; [422, 516, 567, 600, 601, 663]; [134, 356, 423, 519]; [663]; [815, 832]; {663}; {1110}; 41.0; 00000000100100000001000000000000100100001
403; 422; 899; 10; 10; 0.018315018315018316; 5; 1; 32; [422, 516, 567, 600, 601, 663, 815, 832, 833, 899]; [134, 356, 423, 519, 791]; [899]; [951, 955, 963, 966, 969, 982, 1001, 1011, 1093, 1105, 1117, 1129]; {899}; {00111}; 43.0; none
404; 423; 423; 1; 1; 0.0018315018315018315; 2; 1; 4; [423]; [162, 356]; [423]; [516]; {423}; {01}; 43.0; 0000000010010000000000000000000000000000x
405; 423; 516; 2; 2; 0.003663003663003663; 3; 1; 8; [423, 516]; [162, 356, 422]; [516]; [567, 600]; {516}; {001}; 39.0; none
406; 423; 663; 6; 6; 0.01098901098901099; 4; 1; 16; [423, 516, 567, 600, 601, 663]; [162, 356, 422, 519]; [663]; [815, 832]; {663}; {0101}; 34.0; 0000000010010000000100000001000000000000x
407; 423; 899; 10; 10; 0.018315018315018316; 5; 1; 32; [423, 516, 567, 600, 601, 663, 815, 832, 833, 899]; [162, 356, 422, 519, 791]; [899]; [951, 955, 963, 966, 969, 982, 1001, 1011, 1093, 1105, 1117, 1129]; {899}; {00011}; 42.0; none
408; 424; 424; 1; 1; 0.0018315018315018315; 2; 1; 4; [424]; [190, 359]; [424]; [519]; {424}; {11}; 38.0; 00100000100100001110000000010000000100001
409; 424; 519; 2; 2; 0.003663003663003663; 3; 1; 8; [424, 519]; [190, 359, 425]; [519]; [567, 601]; {519}; {110}; 35.0; none
410; 424; 663; 6; 6; 0.01098901098901099; 4; 1; 16; [424, 519, 567, 600, 601, 663]; [190, 359, 425, 516]; [663]; [815, 832]; {663}; {1000}; 38.0; none
411; 424; 899; 10; 10; 0.018315018315018316; 5; 1; 32; [424, 519, 567, 600, 601, 663, 815, 832, 833, 899]; [190, 359, 425, 516, 791]; [899]; [951, 955, 963, 966, 969, 982, 1001, 1011, 1093, 1105, 1117, 1129]; {899}; {01101}; 41.0; 00000110000000000000000000000000000000011
412; 425; 425; 1; 1; 0.0018315018315018315; 2; 1; 4; [425]; [218, 359]; [425]; [519]; {425}; {10}; 44.0; 0000000010010000000000000001000100000000x
413; 425; 519; 2; 2; 0.003663003663003663; 3; 1; 8; [425, 519]; [218, 359, 424]; [519]; [567, 601]; {519}; {011}; 75.0; 0000000010010000000000000000000000000000x
414; 425; 663; 6; 6; 0.01098901098901099; 4; 1; 16; [425, 519, 567, 600, 601, 663]; [218, 359, 424, 516]; [663]; [815, 832]; {663}; {0101}; 57.0; 0000000010010000000100000001000000000000x
415; 425; 899; 10; 10; 0.018315018315018316; 5; 1; 32; [425, 519, 567, 600, 601, 663, 815, 832, 833, 899]; [218, 359, 424, 516, 791]; [899]; [951, 955, 963, 966, 969, 982, 1001, 1011, 1093, 1105, 1117, 1129]; {899}; {10001}; 41.0; none
416; 426; 426; 1; 1; 0.0018315018315018315; 2; 1; 4; [426]; [362, 363]; [426]; [522, 570]; {426}; {11}; 44.0; 00000000100100000000000100000000100100001
417; 426; 602; 5; 5; 0.009157509157509158; 3; 1; 8; [426, 522, 570, 571, 602]; [362, 363, 429]; [602]; [666, 672, 690, 694]; {602}; {101}; 46.0; 01100000111100000000000100000000100100001
418; 429; 429; 1; 1; 0.0018315018315018315; 2; 1; 4; [429]; [364, 365]; [429]; [522, 571]; {429}; {00}; 34.0; none
419; 429; 602; 5; 5; 0.009157509157509158; 3; 1; 8; [429, 522, 570, 571, 602]; [364, 365, 426]; [602]; [666, 672, 690, 694]; {602}; {000}; 43.0; none
420; 432; 432; 1; 1; 0.0018315018315018315; 2; 1; 4; [432]; [366, 367]; [432]; [525, 572]; {432}; {00}; 39.0; none
421; 432; 607; 5; 5; 0.009157509157509158; 3; 1; 8; [432, 525, 572, 573, 607]; [366, 367, 435]; [607]; [666, 675, 691, 696]; {607}; {000}; 40.0; none
422; 435; 435; 1; 1; 0.0018315018315018315; 2; 1; 4; [435]; [368, 369]; [435]; [525, 573]; {435}; {00}; 35.0; none
423; 435; 607; 5; 5; 0.009157509157509158; 3; 1; 8; [435, 525, 572, 573, 607]; [368, 369, 432]; [607]; [666, 675, 691, 696]; {607}; {001}; 45.0; none
424; 438; 438; 1; 1; 0.0018315018315018315; 2; 1; 4; [438]; [370, 371]; [438]; [528, 574]; {438}; {01}; 35.0; 00110000100000000000000100000000100000001
425; 438; 612; 5; 5; 0.009157509157509158; 3; 1; 8; [438, 528, 574, 575, 612]; [370, 371, 441]; [612]; [669, 672, 692, 695]; {612}; {000}; 38.0; none
426; 441; 441; 1; 1; 0.0018315018315018315; 2; 1; 4; [441]; [372, 373]; [441]; [528, 575]; {441}; {01}; 36.0; none
427; 441; 612; 5; 5; 0.009157509157509158; 3; 1; 8; [441, 528, 574, 575, 612]; [372, 373, 438]; [612]; [669, 672, 692, 695]; {612}; {101}; 41.0; 00000000100100000000000100000000100100001
428; 444; 444; 1; 1; 0.0018315018315018315; 2; 1; 4; [444]; [374, 375]; [444]; [531, 576]; {444}; {00}; 38.0; none
429; 444; 617; 5; 5; 0.009157509157509158; 3; 1; 8; [444, 531, 576, 577, 617]; [374, 375, 447]; [617]; [669, 675, 693, 697]; {617}; {010}; 37.0; 00010000000010000000000100000000000100011
430; 447; 447; 1; 1; 0.0018315018315018315; 2; 1; 4; [447]; [376, 377]; [447]; [531, 577]; {447}; {01}; 33.0; 00011010000000100000000100000000000100011
431; 447; 617; 5; 5; 0.009157509157509158; 3; 1; 8; [447, 531, 576, 577, 617]; [376, 377, 444]; [617]; [669, 675, 693, 697]; {617}; {001}; 37.0; none
432; 450; 450; 1; 1; 0.0018315018315018315; 2; 1; 4; [450]; [378, 379]; [450]; [534, 578]; {450}; {11}; 35.0; 00000001000000000000000010010000000010011
433; 450; 622; 5; 5; 0.009157509157509158; 3; 1; 8; [450, 534, 578, 579, 622]; [378, 379, 453]; [622]; [678, 684, 698, 702]; {622}; {101}; 37.0; 00000001000000000110000011110000000010011
434; 453; 453; 1; 1; 0.0018315018315018315; 2; 1; 4; [453]; [380, 381]; [453]; [534, 579]; {453}; {11}; 40.0; 00000001000000000000000010010000000010011
435; 453; 622; 5; 5; 0.009157509157509158; 3; 1; 8; [453, 534, 578, 579, 622]; [380, 381, 450]; [622]; [678, 684, 698, 702]; {622}; {001}; 35.0; none
436; 456; 456; 1; 1; 0.0018315018315018315; 2; 1; 4; [456]; [382, 383]; [456]; [537, 580]; {456}; {11}; 42.0; 00000001000000000000000010010000000100011
437; 456; 627; 5; 5; 0.009157509157509158; 3; 1; 8; [456, 537, 580, 581, 627]; [382, 383, 459]; [627]; [678, 687, 699, 704]; {627}; {010}; 41.0; 00000001000000000000100000010000000100011
438; 459; 459; 1; 1; 0.0018315018315018315; 2; 1; 4; [459]; [384, 385]; [459]; [537, 581]; {459}; {11}; 34.0; 00000001000000000000000010010000000100011
439; 459; 627; 5; 5; 0.009157509157509158; 3; 1; 8; [459, 537, 580, 581, 627]; [384, 385, 456]; [627]; [678, 687, 699, 704]; {627}; {010}; 42.0; 00000001000000000000001000011010000100011
440; 462; 462; 1; 1; 0.0018315018315018315; 2; 1; 4; [462]; [386, 387]; [462]; [540, 582]; {462}; {10}; 41.0; 00000001000000001111000001000000000010001
441; 462; 632; 5; 5; 0.009157509157509158; 3; 1; 8; [462, 540, 582, 583, 632]; [386, 387, 465]; [632]; [681, 684, 700, 703]; {632}; {001}; 37.0; none
442; 465; 465; 1; 1; 0.0018315018315018315; 2; 1; 4; [465]; [388, 389]; [465]; [540, 583]; {465}; {10}; 41.0; 00000001000000001010000000010000000010001
443; 465; 632; 5; 5; 0.009157509157509158; 3; 1; 8; [465, 540, 582, 583, 632]; [388, 389, 462]; [632]; [681, 684, 700, 703]; {632}; {100}; 42.0; 00000001000000001010000000010000000010001
444; 468; 468; 1; 1; 0.0018315018315018315; 2; 1; 4; [468]; [390, 391]; [468]; [543, 584]; {468}; {00}; 36.0; none
445; 468; 637; 5; 5; 0.009157509157509158; 3; 1; 8; [468, 543, 584, 585, 637]; [390, 391, 471]; [637]; [681, 687, 701, 705]; {637}; {101}; 41.0; 00000001000000000000111100000110000100011
446; 471; 471; 1; 1; 0.0018315018315018315; 2; 1; 4; [471]; [392, 393]; [471]; [543, 585]; {471}; {01}; 38.0; 00000001000000000001101000000010000100011
447; 471; 637; 5; 5; 0.009157509157509158; 3; 1; 8; [471, 543, 584, 585, 637]; [392, 393, 468]; [637]; [681, 687, 701, 705]; {637}; {011}; 34.0; 00000001000000000001001000001010000100011
448; 474; 474; 1; 1; 0.0018315018315018315; 2; 1; 4; [474]; [394, 395]; [474]; [546, 586]; {474}; {00}; 43.0; none
449; 474; 642; 5; 5; 0.009157509157509158; 3; 1; 8; [474, 546, 586, 587, 642]; [394, 395, 477]; [642]; [794, 818]; {642}; {100}; 44.0; 0000100100000000000000001001000000000000x
450; 474; 834; 9; 9; 0.016483516483516484; 4; 1; 16; [474, 546, 586, 587, 642, 794, 818, 819, 834]; [394, 395, 477, 770]; [834]; [938, 941, 944, 974, 976, 981, 1016, 1021, 1036, 1048, 1060, 1072]; {834}; {0101}; 33.0; 10000000000100000000011000000000100000001
451; 477; 477; 1; 1; 0.0018315018315018315; 2; 1; 4; [477]; [396, 397]; [477]; [546, 587]; {477}; {01}; 37.0; 00000001100000000000000010110000000100001
452; 477; 642; 5; 5; 0.009157509157509158; 3; 1; 8; [477, 546, 586, 587, 642]; [396, 397, 474]; [642]; [794, 818]; {642}; {000}; 45.0; none
453; 477; 834; 9; 9; 0.016483516483516484; 4; 1; 16; [477, 546, 586, 587, 642, 794, 818, 819, 834]; [396, 397, 474, 770]; [834]; [938, 941, 944, 974, 976, 981, 1016, 1021, 1036, 1048, 1060, 1072]; {834}; {0001}; 39.0; none
454; 480; 480; 1; 1; 0.0018315018315018315; 2; 1; 4; [480]; [398, 399]; [480]; [549, 588]; {480}; {10}; 43.0; 0000010100000000100100000000000000000000x
455; 480; 645; 5; 5; 0.009157509157509158; 3; 1; 8; [480, 549, 588, 589, 645]; [398, 399, 483]; [645]; [797, 820]; {645}; {000}; 33.0; none
456; 480; 847; 9; 9; 0.016483516483516484; 4; 1; 16; [480, 549, 588, 589, 645, 797, 820, 821, 847]; [398, 399, 483, 773]; [847]; [939, 942, 947, 970, 972, 980, 1026, 1031, 1039, 1051, 1063, 1075]; {847}; {0010}; 41.0; none
457; 483; 483; 1; 1; 0.0018315018315018315; 2; 1; 4; [483]; [400, 401]; [483]; [549, 589]; {483}; {00}; 41.0; none
458; 483; 645; 5; 5; 0.009157509157509158; 3; 1; 8; [483, 549, 588, 589, 645]; [400, 401, 480]; [645]; [797, 820]; {645}; {001}; 41.0; none
459; 483; 847; 9; 9; 0.016483516483516484; 4; 1; 16; [483, 549, 588, 589, 645, 797, 820, 821, 847]; [400, 401, 480, 773]; [847]; [939, 942, 947, 970, 972, 980, 1026, 1031, 1039, 1051, 1063, 1075]; {847}; {0111}; 39.0; 00000100010100000000000000000110010001101
460; 486; 486; 1; 1; 0.0018315018315018315; 2; 1; 4; [486]; [402, 403]; [486]; [552, 590]; {486}; {11}; 41.0; 00000001000000000000001100001000000010001
461; 486; 648; 5; 5; 0.009157509157509158; 3; 1; 8; [486, 552, 590, 591, 648]; [402, 403, 489]; [648]; [800, 822]; {648}; {100}; 32.0; 00000011000000000000001100001000000000011
462; 486; 860; 9; 9; 0.016483516483516484; 4; 1; 16; [486, 552, 590, 591, 648, 800, 822, 823, 860]; [402, 403, 489, 776]; [860]; [940, 945, 948, 973, 977, 979, 1016, 1026, 1042, 1054, 1066, 1078]; {860}; {0010}; 34.0; none
463; 489; 489; 1; 1; 0.0018315018315018315; 2; 1; 4; [489]; [404, 405]; [489]; [552, 591]; {489}; {00}; 35.0; none
464; 489; 648; 5; 5; 0.009157509157509158; 3; 1; 8; [489, 552, 590, 591, 648]; [404, 405, 486]; [648]; [800, 822]; {648}; {001}; 37.0; none
465; 489; 860; 9; 9; 0.016483516483516484; 4; 1; 16; [489, 552, 590, 591, 648, 800, 822, 823, 860]; [404, 405, 486, 776]; [860]; [940, 945, 948, 973, 977, 979, 1016, 1026, 1042, 1054, 1066, 1078]; {860}; {1111}; 33.0; 00000010000100000010000010000100001001001
466; 492; 492; 1; 1; 0.0018315018315018315; 2; 1; 4; [492]; [406, 407]; [492]; [555, 592]; {492}; {11}; 45.0; 0000000000000000000000001001000000000000x
467; 492; 651; 5; 5; 0.009157509157509158; 3; 1; 8; [492, 555, 592, 593, 651]; [406, 407, 495]; [651]; [803, 824]; {651}; {001}; 39.0; none
468; 492; 873; 9; 9; 0.016483516483516484; 4; 1; 16; [492, 555, 592, 593, 651, 803, 824, 825, 873]; [406, 407, 495, 779]; [873]; [943, 946, 949, 971, 975, 978, 1021, 1031, 1045, 1057, 1069, 1081]; {873}; {0010}; 35.0; none
469; 495; 495; 1; 1; 0.0018315018315018315; 2; 1; 4; [495]; [408, 409]; [495]; [555, 593]; {495}; {00}; 34.0; none
470; 495; 651; 5; 5; 0.009157509157509158; 3; 1; 8; [495, 555, 592, 593, 651]; [408, 409, 492]; [651]; [803, 824]; {651}; {111}; 42.0; 00010000000000000000000010010000000010011
471; 495; 873; 9; 9; 0.016483516483516484; 4; 1; 16; [495, 555, 592, 593, 651, 803, 824, 825, 873]; [408, 409, 492, 779]; [873]; [943, 946, 949, 971, 975, 978, 1021, 1031, 1045, 1057, 1069, 1081]; {873}; {0010}; 37.0; none
472; 498; 498; 1; 1; 0.0018315018315018315; 2; 1; 4; [498]; [410, 411]; [498]; [558, 594]; {498}; {00}; 36.0; none
473; 498; 654; 5; 5; 0.009157509157509158; 3; 1; 8; [498, 558, 594, 595, 654]; [410, 411, 501]; [654]; [806, 826]; {654}; {110}; 40.0; 00000000100100000000000100000000100100001
474; 498; 925; 9; 9; 0.016483516483516484; 4; 1; 16; [498, 558, 594, 595, 654, 806, 826, 827, 925]; [410, 411, 501, 782]; [925]; [954, 956, 958, 961, 964, 985, 996, 1001, 1084, 1096, 1108, 1120]; {925}; {0001}; 43.0; none
475; 501; 501; 1; 1; 0.0018315018315018315; 2; 1; 4; [501]; [412, 413]; [501]; [558, 595]; {501}; {11}; 39.0; 00000000100100000000000100000000100100001
476; 501; 654; 5; 5; 0.009157509157509158; 3; 1; 8; [501, 558, 594, 595, 654]; [412, 413, 498]; [654]; [806, 826]; {654}; {011}; 43.0; 00000000100100001000000110000000100100001
