inputFileName=s382.bench; numberOfInputs=24; numberOfOutputs=27; numberOfGates=158; unusedNodeNumber=_CLONE
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms)
85; tcomb_fe; tcomb_ra2vor3nf; 0; 2; 0.012658227848101266; 4; 2; 32; [tcomb_fe, tcomb_ra2vor3nf]; [tcombvnqc, clrb, tcombvnode16, tcombvnode14]; [tcomb_fe, tcomb_ra2vor3nf]; [i84, fen, r2cvad1nf, tcomb_ra2]; tcomb_fe; 1001; 13960
86; tcomb_fe; uc_17vzvor1nf; 0; 2; 0.012658227848101266; 4; 2; 32; [tcomb_fe, uc_17vzvor1nf]; [c2vco1, uc_17, tcombvnode16, tcombvnode14]; [tcomb_fe, uc_17vzvor1nf]; [i84, fen, r2cvad1nf, uc_17vz]; tcomb_fe; 0100; 3082
87; tcomb_fe; uc_10vuc_0; 0; 2; 0.012658227848101266; 4; 2; 32; [tcomb_fe, uc_10vuc_0]; [c1vco0, uc_10, tcombvnode16, tcombvnode14]; [tcomb_fe, uc_10vuc_0]; [i84, fen, r2cvad1nf, uc_10vz]; uc_10vuc_0; 1111; 3213
88; tcomb_fe; c1vco1; 0; 2; 0.012658227848101266; 4; 2; 32; [tcomb_fe, c1vco1]; [tcombvnode16, tcombvnode14, uc_14, uc_15]; [tcomb_fe, c1vco1]; [i84, fen, r2cvad1nf, uc_9vzvor1nf, uc_9vuc_0]; tcomb_fe; 0101; 3009
89; tcomb_fe; ctst; 0; 2; 0.012658227848101266; 4; 2; 32; [tcomb_fe, ctst]; [tcombvnode16, tcombvnode14, c1_co, testl]; [ctst, tcomb_fe]; [c2vinhn, i84, fen, r2cvad1nf, c2vco2, c2vco1, c2_co, c2vco0]; ctst; 1001; 3029
90; tcomb_fe; uc_8vd; 0; 2; 0.012658227848101266; 5; 2; 64; [tcomb_fe, uc_8vd]; [tcombvnode16, tcombvnode14, clrb, uc_8vz, c1_co]; [uc_8vd, tcomb_fe]; [i84, fen, r2cvad1nf]; uc_8vd; 11101; 2968
91; tcomb_fe; uc_18vd; 0; 2; 0.012658227848101266; 5; 2; 64; [tcomb_fe, uc_18vd]; [tcombvnode16, tcombvnode14, clrb, uc_18vz, c2_co]; [uc_18vd, tcomb_fe]; [i84, fen, r2cvad1nf]; uc_18vd; 11010; 3123
92; c3_q2vuc_0; uc_23; 0; 2; 0.012658227848101266; 3; 2; 16; [c3_q2vuc_0, uc_23]; [c3_q3, c3vco1, c3_q2]; [c3_q2vuc_0, uc_23]; [c3_q2vz, uc_27]; c3_q2vuc_0; 110; 2980
93; c3_q2vuc_0; outbufvbufg2vir1; 0; 2; 0.012658227848101266; 3; 2; 16; [c3_q2vuc_0, outbufvbufg2vir1]; [olatch_g2l, c3vco1, c3_q2]; [outbufvbufg2vir1, c3_q2vuc_0]; [grn2, c3_q2vz]; outbufvbufg2vir1; 000; 2932
94; c3_q2vuc_0; fmlvinmuxvir1; 0; 2; 0.012658227848101266; 3; 2; 16; [c3_q2vuc_0, fmlvinmuxvir1]; [fmb, c3vco1, c3_q2]; [fmlvinmuxvir1, c3_q2vuc_0]; [fmlvinmuxvor2nf, c3_q2vz]; fmlvinmuxvir1; 000; 2861
95; c3_q2vuc_0; uc_8vz; 0; 2; 0.012658227848101266; 3; 2; 16; [c3_q2vuc_0, uc_8vz]; [uc_8vzvor1nf, c3vco1, c3_q2]; [c3_q2vuc_0, uc_8vz]; [c3_q2vz, uc_8vd]; uc_8vz; 010; 2813
96; c3_q2vuc_0; r2cvad2nf; 0; 2; 0.012658227848101266; 4; 2; 32; [c3_q2vuc_0, r2cvad2nf]; [fen, tcomb_ra2, c3vco1, c3_q2]; [c3_q2vuc_0, r2cvad2nf]; [c3_q2vz, r2c]; c3_q2vuc_0; 1110; 2892
97; c3_q2vuc_0; tcombvnode4; 0; 2; 0.012658227848101266; 4; 2; 32; [c3_q2vuc_0, tcombvnode4]; [tcombvnode4vor2nf, tcombvnode4vor1nf, c3vco1, c3_q2]; [tcombvnode4, c3_q2vuc_0]; [tcombvnode3, c3_q2vz]; c3_q2vuc_0; 1100; 2848
98; c3_q2vuc_0; c3_q0vz; 0; 2; 0.012658227848101266; 4; 2; 32; [c3_q2vuc_0, c3_q0vz]; [c3vco1, c3_q2, c3_q0vzvor1nf, c3_q0vuc_0]; [c3_q2vuc_0, c3_q0vz]; [c3_q2vz, c3_q0vd]; c3_q0vz; 0111; 2855
99; c3_q2vuc_0; c3_q2vd; 3; 3; 0.0189873417721519; 5; 1; 32; [c3_q2vuc_0, c3_q2vz, c3_q2vd]; [c3vco1, c3_q2, c3_q2vzvor1nf, clrb, uc_27]; [c3_q2vd]; []; c3_q2vd; 00000; 3014
100; c3vco1; fmlvinlatchn; 0; 2; 0.012658227848101266; 4; 2; 32; [c3vco1, fmlvinlatchn]; [fml, co2, uc_25, uc_26]; [fmlvinlatchn, c3vco1]; [fmlvinmuxvor2nf, c3_q2vzvor1nf, c3_q2vuc_0]; c3vco1; 1000; 5304
101; c3vco1; uc_22; 0; 2; 0.012658227848101266; 4; 2; 32; [c3vco1, uc_22]; [uc_19, co2, uc_25, uc_26]; [c3vco1, uc_22]; [c3_q2vzvor1nf, c3_q2vuc_0, c2vco2, c2vco1, c2vco0]; c3vco1; 1101; 3020
102; c3vco1; outbufvbufr2vir1; 0; 2; 0.012658227848101266; 4; 2; 32; [c3vco1, outbufvbufr2vir1]; [olatch_r2l, co2, uc_25, uc_26]; [outbufvbufr2vir1, c3vco1]; [red2, c3_q2vzvor1nf, c3_q2vuc_0]; c3vco1; 1111; 2979
103; c3vco1; testlvinmuxvir1; 0; 2; 0.012658227848101266; 4; 2; 32; [c3vco1, testlvinmuxvir1]; [testb, co2, uc_25, uc_26]; [testlvinmuxvir1, c3vco1]; [testlvinmuxvor2nf, c3_q2vzvor1nf, c3_q2vuc_0]; c3vco1; 1011; 3290
104; c3vco1; fmlvinmux; 0; 2; 0.012658227848101266; 4; 2; 32; [c3vco1, fmlvinmux]; [fmlvinmuxvnd1, co2, uc_25, uc_26]; [fmlvinmux, c3vco1]; [fmlvinlatchvcdad, c3_q2vzvor1nf, c3_q2vuc_0]; fmlvinmux; 1010; 2900
105; c3vco1; fmlvinmuxvor1nf; 0; 2; 0.012658227848101266; 5; 2; 64; [c3vco1, fmlvinmuxvor1nf]; [fmb, fml, co2, uc_25, uc_26]; [c3vco1, fmlvinmuxvor1nf]; [c3_q2vzvor1nf, fmlvinmuxvnd1, c3_q2vuc_0]; fmlvinmuxvor1nf; 01001; 13466
106; c3vco1; tcomb_ra2vor1nf; 0; 2; 0.012658227848101266; 7; 2; 256; [c3vco1, tcomb_ra2vor1nf]; [c3_q0, c3_q1, tcombvnqd, clrb, co2, uc_25, uc_26]; [c3vco1, tcomb_ra2vor1nf]; [c3_q2vzvor1nf, tcomb_ra2, c3_q2vuc_0]; tcomb_ra2vor1nf; 0010010; 2968
107; c3vco1; tcombvnode6; 0; 2; 0.012658227848101266; 7; 2; 256; [c3vco1, tcombvnode6]; [tcombvnfm, tcombvnqd, tcombvnqb, c3_q0, co2, uc_25, uc_26]; [tcombvnode6, c3vco1]; [tcomb_ga1vad1nf, c3_q2vzvor1nf, c3_q2vuc_0]; tcombvnode6; 0001011; 3011
108; c3vco1; tcombvnode14; 0; 2; 0.012658227848101266; 5; 2; 64; [c3vco1, tcombvnode14]; [tcombvnode15, tcombvnqa, co2, uc_25, uc_26]; [c3vco1, tcombvnode14]; [c3_q2vzvor1nf, tcomb_fe, c3_q2vuc_0]; c3vco1; 10110; 2831
109; c3vco1; uc_10vz; 0; 2; 0.012658227848101266; 5; 2; 64; [c3vco1, uc_10vz]; [uc_10vzvor1nf, uc_10vuc_0, co2, uc_25, uc_26]; [c3vco1, uc_10vz]; [c3_q2vzvor1nf, c3_q2vuc_0, uc_10vd]; c3vco1; 11101; 2999
110; c3vco1; uc_18vuc_0; 0; 2; 0.012658227848101266; 5; 2; 64; [c3vco1, uc_18vuc_0]; [c2vco0, uc_18, co2, uc_25, uc_26]; [c3vco1, uc_18vuc_0]; [c3_q2vzvor1nf, uc_18vz, c3_q2vuc_0]; c3vco1; 11101; 2897
111; c3vco1; c2vco2; 0; 2; 0.012658227848101266; 7; 2; 256; [c3vco1, c2vco2]; [ctst, c2_qn2, uc_21, uc_22, co2, uc_25, uc_26]; [c2vco2, c3vco1]; [uc_16vzvor1nf, c3_q2vzvor1nf, c3_q2vuc_0]; c3vco1; 0001100; 2998
