inputFileName=c3540.bench; numberOfInputs=50; numberOfOutputs=22; numberOfGates=1669; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
615; 1677; 1677; 1; 1; 5.991611743559018E-4; 1; 1; 2; [1677]; [1202]; [1677]; [2287]; {1677}; {0}; 50.0; 111xxx10011001xxxxxxxx0000xxxxxxxxxxxxxxxxxxxxxxxx
616; 1677; 2287; 2; 2; 0.0011983223487118035; 2; 1; 4; [1677, 2287]; [1202, 1989]; [2287]; [2684, 2688]; {2287}; {10}; 48.0; 00xxxxxx0x000xxxxxxxxx0000xxxxxxxxxxxxxxxxxxxxxxxx
617; 1678; 1678; 1; 1; 5.991611743559018E-4; 1; 1; 2; [1678]; [1202]; [1678]; [3149]; {1678}; {0}; 48.0; 1101xxx1111111xxxxxxxx0000xxxxxxxxxxxx1xxxxxxx1xxx
618; 1678; 3149; 2; 2; 0.0011983223487118035; 2; 1; 4; [1678, 3149]; [1202, 2769]; [3149]; [3447, 3451]; {3149}; {00}; 47.0; 1101x1xxx0x101xxxxxxxx0000xxxxxxxxxxxx1xxxxxxx1xxx
619; 1679; 1679; 1; 1; 5.991611743559018E-4; 1; 1; 2; [1679]; [1202]; [1679]; [2294]; {1679}; {1}; 47.0; 001xxxxxxxxx0xxxxxxxxx0000xxxxxxxxxxxxxxxxxxxx0xxx
620; 1679; 2294; 2; 2; 0.0011983223487118035; 2; 1; 4; [1679, 2294]; [1202, 1990]; [2294]; [2702, 2706]; {2294}; {11}; 47.0; 001xxxxxxxxx0xxxxxxxxx0000xxxxxxxxxxxxxxxxxxxx0xxx
621; 1680; 1680; 1; 1; 5.991611743559018E-4; 1; 1; 2; [1680]; [1202]; [1680]; [2299]; {1680}; {1}; 51.0; 0x11xxxxxxxxx1xxxxxxxx0000xxxxxxxxxxxxxxxxxxxx0xxx
622; 1680; 2299; 2; 2; 0.0011983223487118035; 2; 1; 4; [1680, 2299]; [1202, 1991]; [2299]; [2715, 2719]; {2299}; {01}; 48.0; 111xxxxxxxxx01xxxxxxxx0000xxxxxxxxxxxxxxxxxxxx1xxx
623; 1691; 1691; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1691]; [941, 1467]; [1691]; [1933]; {1691}; {00}; 32.0; none
624; 1691; 1933; 2; 2; 0.0011983223487118035; 3; 1; 8; [1691, 1933]; [941, 1467, 1692]; [1933]; [2141, 2342]; {1933}; {011}; 46.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxx00010001xxxxxxxxxxxxx
625; 1691; 2471; 6; 6; 0.0035949670461354103; 5; 1; 32; [1691, 1933, 2141, 2341, 2342, 2471]; [941, 1467, 1692, 1936, 2142]; [2471]; [2970, 2980]; {2471}; {10111}; 63.0; none
626; 1692; 1692; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1692]; [938, 1468]; [1692]; [1933]; {1692}; {01}; 32.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxx00010001xxxxxxxxxxxxx
627; 1692; 1933; 2; 2; 0.0011983223487118035; 3; 1; 8; [1692, 1933]; [938, 1468, 1691]; [1933]; [2141, 2342]; {1933}; {110}; 46.0; none
628; 1692; 2471; 6; 6; 0.0035949670461354103; 5; 1; 32; [1692, 1933, 2141, 2341, 2342, 2471]; [938, 1468, 1691, 1936, 2142]; [2471]; [2970, 2980]; {2471}; {11100}; 32.0; none
629; 1693; 1693; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1693]; [947, 1469]; [1693]; [1936]; {1693}; {11}; 63.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxx00010101xxxxxxxxxxxxx
630; 1693; 1936; 2; 2; 0.0011983223487118035; 3; 1; 8; [1693, 1936]; [947, 1469, 1694]; [1936]; [2142, 2341]; {1936}; {011}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxx00010100xxxxxxxxxxxxx
631; 1693; 2471; 6; 6; 0.0035949670461354103; 5; 1; 32; [1693, 1936, 2142, 2341, 2342, 2471]; [947, 1469, 1694, 2141, 1933]; [2471]; [2970, 2980]; {2471}; {00011}; 63.0; none
632; 1694; 1694; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1694]; [944, 1470]; [1694]; [1936]; {1694}; {11}; 49.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxx00010110xxxxxxxxxxxxx
633; 1694; 1936; 2; 2; 0.0011983223487118035; 3; 1; 8; [1694, 1936]; [944, 1470, 1693]; [1936]; [2142, 2341]; {1936}; {111}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxx00010110xxxxxxxxxxxxx
634; 1694; 2471; 6; 6; 0.0035949670461354103; 5; 1; 32; [1694, 1936, 2142, 2341, 2342, 2471]; [944, 1470, 1693, 2141, 1933]; [2471]; [2970, 2980]; {2471}; {00010}; 64.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxx00010001xxxxxxxxxxxxx
635; 1713; 1713; 1; 1; 5.991611743559018E-4; 1; 1; 2; [1713]; [1505]; [1713]; []; {1713}; {0}; 32.0; xxxxxx0000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
636; 1714; 1714; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1714]; [87, 1264]; [1714]; [1947]; {1714}; {10}; 50.0; xxxxxxxxxx100xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
637; 1714; 1947; 2; 2; 0.0011983223487118035; 2; 1; 4; [1714, 1947]; [87, 1264]; [1947]; []; {1947}; {01}; 46.0; xxxxxxxxxx01xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
638; 1715; 1715; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1715]; [1509, 1510]; [1715]; [2313, 2319]; {1715}; {11}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxx00010001xxxxxxxxxxxxx
639; 1718; 1718; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1718]; [1511, 1512]; [1718]; [2316, 2322]; {1718}; {01}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxx01010001xxxxxxxxxxxxx
640; 1721; 1721; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1721]; [1507, 1508]; [1721]; [2379]; {1721}; {10}; 48.0; 0xxxxxxxxx1xxxxxxxxxxxxxxxxxx00001xxxxxxxxxxxxxxxx
641; 1721; 2379; 2; 2; 0.0011983223487118035; 3; 1; 8; [1721, 2379]; [1507, 1508, 2181]; [2379]; [2745, 2746]; {2379}; {111}; 48.0; 0xxxxxxxxxxxxxxxxxxxxxxxxxxxx00000000xxxxxxxxxxxxx
642; 1721; 3195; 6; 6; 0.0035949670461354103; 5; 1; 32; [1721, 2379, 2745, 2746, 2962, 3195]; [1507, 1508, 2181, 2376, 1983]; [3195]; []; {3195}; {01000}; 48.0; 101xxx1xxxxxxxxxxxxxxxxxxxxxx1xxx0000xxxxxxxxxxxxx
643; 1722; 1722; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1722]; [763, 1340]; [1722]; [2148, 2761]; {1722}; {00}; 48.0; 11xxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
644; 1725; 1725; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1725]; [763, 1340]; [1725]; [2354]; {1725}; {00}; 47.0; 10101xxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
645; 1725; 2354; 2; 2; 0.0011983223487118035; 3; 1; 8; [1725, 2354]; [763, 1340, 2156]; [2354]; [3712]; {2354}; {110}; 50.0; 101110010x0000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
646; 1725; 3712; 3; 3; 0.0017974835230677051; 5; 1; 32; [1725, 2354, 3712]; [763, 1340, 2156, 3633, 2355]; [3712]; [3779]; {3712}; {11001}; 48.0; 111xxxxxxx0000xxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxx
647; 1725; 3779; 4; 4; 0.002396644697423607; 6; 1; 64; [1725, 2354, 3712, 3779]; [763, 1340, 2156, 3633, 2355, 2645]; [3779]; [4257]; {3779}; {100101}; 47.0; 101110xxxx1xx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
648; 1725; 4257; 5; 5; 0.0029958058717795086; 8; 1; 256; [1725, 2354, 3712, 3779, 4257]; [763, 1340, 2156, 3633, 2355, 2645, 3719, 4195]; [4257]; [4347]; {4257}; {01110011}; 47.0; none
649; 1726; 1726; 1; 1; 5.991611743559018E-4; 1; 1; 2; [1726]; [1268]; [1726]; [2348]; {1726}; {1}; 49.0; 10xxxx0101xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
650; 1726; 2348; 2; 2; 0.0011983223487118035; 3; 1; 8; [1726, 2348]; [1268, 2146, 699]; [2348]; [2478]; {2348}; {001}; 58.0; 10xxxx1001xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
651; 1726; 2478; 3; 3; 0.0017974835230677051; 4; 1; 16; [1726, 2348, 2478]; [1268, 2146, 699, 1729]; [2478]; [2764]; {2478}; {0101}; 47.0; none
652; 1726; 2764; 4; 4; 0.002396644697423607; 5; 1; 32; [1726, 2348, 2478, 2764]; [1268, 2146, 699, 1729, 1770]; [2764]; [4964, 4965]; {2764}; {10100}; 47.0; 011x000001xxxxxxxxxxxx1xxx0xx11xxxxxxxxxxxxxxx0xxx
653; 1726; 5002; 8; 8; 0.004793289394847214; 7; 1; 128; [1726, 2348, 2478, 2764, 4964, 4965, 4980, 5002]; [1268, 2146, 699, 1729, 1770, 2483, 4921]; [5002]; []; {5002}; {1000011}; 48.0; none
654; 1727; 1727; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1727]; [1493, 1271]; [1727]; [2146]; {1727}; {10}; 47.0; 10xxxx1111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
655; 1727; 2146; 2; 2; 0.0011983223487118035; 3; 1; 8; [1727, 2146]; [1493, 1271, 1960]; [2146]; [2348]; {2146}; {011}; 63.0; 10xxxx1001xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
656; 1727; 2348; 3; 3; 0.0017974835230677051; 5; 1; 32; [1727, 2146, 2348]; [1493, 1271, 1960, 699, 1726]; [2348]; [2478]; {2348}; {11011}; 47.0; none
657; 1727; 2478; 4; 4; 0.002396644697423607; 6; 1; 64; [1727, 2146, 2348, 2478]; [1493, 1271, 1960, 699, 1726, 1729]; [2478]; [2764]; {2478}; {011101}; 47.0; none
658; 1727; 2764; 5; 5; 0.0029958058717795086; 7; 1; 128; [1727, 2146, 2348, 2478, 2764]; [1493, 1271, 1960, 699, 1726, 1729, 1770]; [2764]; [4964, 4965]; {2764}; {1000100}; 48.0; none
659; 1728; 1728; 1; 1; 5.991611743559018E-4; 1; 1; 2; [1728]; [1493]; [1728]; [1960]; {1728}; {1}; 32.0; 10xxxx1111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
660; 1728; 1960; 2; 2; 0.0011983223487118035; 2; 1; 4; [1728, 1960]; [1493, 953]; [1960]; [2146]; {1960}; {00}; 46.0; 10xxxx1001xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
661; 1728; 2146; 3; 3; 0.0017974835230677051; 3; 1; 8; [1728, 1960, 2146]; [1493, 953, 1727]; [2146]; [2348]; {2146}; {111}; 63.0; 10xxxx1111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
662; 1728; 2348; 4; 4; 0.002396644697423607; 5; 1; 32; [1728, 1960, 2146, 2348]; [1493, 953, 1727, 699, 1726]; [2348]; [2478]; {2348}; {00000}; 48.0; none
663; 1728; 2478; 5; 5; 0.0029958058717795086; 6; 1; 64; [1728, 1960, 2146, 2348, 2478]; [1493, 953, 1727, 699, 1726, 1729]; [2478]; [2764]; {2478}; {110100}; 47.0; none
664; 1728; 2764; 6; 6; 0.0035949670461354103; 7; 1; 128; [1728, 1960, 2146, 2348, 2478, 2764]; [1493, 953, 1727, 699, 1726, 1729, 1770]; [2764]; [4964, 4965]; {2764}; {0010101}; 47.0; 10xxxx1000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
665; 1729; 1729; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1729]; [683, 1268]; [1729]; [2478]; {1729}; {11}; 48.0; 10xxxx0x1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
666; 1729; 2478; 2; 2; 0.0011983223487118035; 3; 1; 8; [1729, 2478]; [683, 1268, 2348]; [2478]; [2764]; {2478}; {111}; 66.0; none
667; 1729; 2764; 3; 3; 0.0017974835230677051; 4; 1; 16; [1729, 2478, 2764]; [683, 1268, 2348, 1770]; [2764]; [4964, 4965]; {2764}; {1101}; 48.0; 10xxxx0x1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
668; 1729; 5002; 7; 7; 0.004194128220491312; 6; 1; 64; [1729, 2478, 2764, 4964, 4965, 4980, 5002]; [683, 1268, 2348, 1770, 2483, 4921]; [5002]; []; {5002}; {001010}; 48.0; 111xxx1101x011xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
669; 1730; 1730; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1730]; [1499, 1272]; [1730]; [2147]; {1730}; {00}; 47.0; none
670; 1730; 1730; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1730]; [1499, 1272]; [1730]; [2147]; {1730}; {01}; 31.0; 111xxxxxxxx001xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
671; 1730; 1730; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1730]; [1499, 1272]; [1730]; [2147]; {1730}; {10}; 31.0; 111xxxxxxxx111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
672; 1730; 1730; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1730]; [1499, 1272]; [1730]; [2147]; {1730}; {11}; 46.0; 111xxxxxxxx011xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
673; 1730; 2147; 2; 2; 0.0011983223487118035; 3; 1; 8; [1730, 2147]; [1499, 1272, 1961]; [2147]; [2349]; {2147}; {011}; 47.0; 111xxxxxxxx001xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
674; 1730; 2349; 3; 3; 0.0017974835230677051; 4; 1; 16; [1730, 2147, 2349]; [1499, 1272, 1961, 753]; [2349]; [2483]; {2349}; {1110}; 63.0; 111xxxxxxxx010xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
675; 1730; 2483; 4; 4; 0.002396644697423607; 5; 1; 32; [1730, 2147, 2349, 2483]; [1499, 1272, 1961, 753, 2183]; [2483]; [4964, 4965]; {2483}; {11101}; 47.0; 111xxxxxxxx010xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
676; 1730; 5002; 8; 8; 0.004793289394847214; 7; 1; 128; [1730, 2147, 2349, 2483, 4964, 4965, 4980, 5002]; [1499, 1272, 1961, 753, 2183, 2764, 4921]; [5002]; []; {5002}; {0001010}; 50.0; 10xxxx0x1xx101xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
677; 1731; 1731; 1; 1; 5.991611743559018E-4; 1; 1; 2; [1731]; [1499]; [1731]; [1961]; {1731}; {1}; 47.0; 111xxxxxxxx111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
678; 1731; 1961; 2; 2; 0.0011983223487118035; 2; 1; 4; [1731, 1961]; [1499, 959]; [1961]; [2147]; {1961}; {00}; 52.0; 111xxxxxxxx001xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
679; 1731; 2147; 3; 3; 0.0017974835230677051; 3; 1; 8; [1731, 1961, 2147]; [1499, 959, 1730]; [2147]; [2349]; {2147}; {100}; 31.0; 111xxxxxxxx011xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
680; 1731; 2349; 4; 4; 0.002396644697423607; 4; 1; 16; [1731, 1961, 2147, 2349]; [1499, 959, 1730, 753]; [2349]; [2483]; {2349}; {1100}; 47.0; none
681; 1731; 2483; 5; 5; 0.0029958058717795086; 5; 1; 32; [1731, 1961, 2147, 2349, 2483]; [1499, 959, 1730, 753, 2183]; [2483]; [4964, 4965]; {2483}; {10001}; 47.0; 111xxxxxxxx010xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
682; 1731; 5002; 9; 9; 0.005392450569203115; 7; 1; 128; [1731, 1961, 2147, 2349, 2483, 4964, 4965, 4980, 5002]; [1499, 959, 1730, 753, 2183, 2764, 4921]; [5002]; []; {5002}; {0010010}; 63.0; 10xxxx0x1xx000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
683; 1735; 1735; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1735]; [87, 1264]; [1735]; [2352]; {1735}; {00}; 63.0; 10101xxxxx000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
684; 1735; 2352; 2; 2; 0.0011983223487118035; 3; 1; 8; [1735, 2352]; [87, 1264, 2153]; [2352]; [3711]; {2352}; {011}; 48.0; 10101xxxxx01xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
685; 1735; 3711; 3; 3; 0.0017974835230677051; 5; 1; 32; [1735, 2352, 3711]; [87, 1264, 2153, 3632, 2353]; [3711]; [3780]; {3711}; {01110}; 47.0; none
686; 1735; 3780; 4; 4; 0.002396644697423607; 6; 1; 64; [1735, 2352, 3711, 3780]; [87, 1264, 2153, 3632, 2353, 2647]; [3780]; [4258]; {3780}; {100100}; 47.0; none
687; 1735; 4258; 5; 5; 0.0029958058717795086; 8; 1; 256; [1735, 2352, 3711, 3780, 4258]; [87, 1264, 2153, 3632, 2353, 2647, 3720, 4196]; [4258]; [4350]; {4258}; {10000110}; 47.0; none
688; 1736; 1736; 1; 1; 5.991611743559018E-4; 1; 1; 2; [1736]; [1273]; [1736]; [3387]; {1736}; {0}; 48.0; 101111xxxxxxxxxxxxxxxxxxxxxxx0000xxxxxxxxxxxxxxxxx
689; 1736; 3387; 2; 2; 0.0011983223487118035; 2; 1; 4; [1736, 3387]; [1273, 3196]; [3387]; [3534]; {3387}; {01}; 48.0; 101111xxxxxxxxxxxxxxxxxxxxxxx0000xxxxxxxxxxxxxxxxx
690; 1736; 3534; 3; 3; 0.0017974835230677051; 3; 1; 8; [1736, 3387, 3534]; [1273, 3196, 2350]; [3534]; [3633]; {3534}; {011}; 47.0; none
691; 1736; 3633; 4; 4; 0.002396644697423607; 4; 1; 16; [1736, 3387, 3534, 3633]; [1273, 3196, 2350, 2155]; [3633]; [3712]; {3633}; {1111}; 47.0; 101110010x0000xxxxxxxxxxxxxxx0000xxxxxxxxxxxxxxxxx
692; 1736; 3712; 5; 5; 0.0029958058717795086; 6; 1; 64; [1736, 3387, 3534, 3633, 3712]; [1273, 3196, 2350, 2155, 2354, 2355]; [3712]; [3779]; {3712}; {001111}; 62.0; none
693; 1736; 3779; 6; 6; 0.0035949670461354103; 7; 1; 128; [1736, 3387, 3534, 3633, 3712, 3779]; [1273, 3196, 2350, 2155, 2354, 2355, 2645]; [3779]; [4257]; {3779}; {1010000}; 31.0; none
694; 1737; 1737; 1; 1; 5.991611743559018E-4; 1; 1; 2; [1737]; [1276]; [1737]; [3389]; {1737}; {0}; 49.0; 1011110110xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
695; 1737; 3389; 2; 2; 0.0011983223487118035; 2; 1; 4; [1737, 3389]; [1276, 2973]; [3389]; [3536]; {3389}; {11}; 48.0; 1011100110xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
696; 1737; 3536; 3; 3; 0.0017974835230677051; 3; 1; 8; [1737, 3389, 3536]; [1276, 2973, 1966]; [3536]; [3632]; {3536}; {100}; 47.0; 1011100111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
697; 1737; 3632; 4; 4; 0.002396644697423607; 4; 1; 16; [1737, 3389, 3536, 3632]; [1276, 2973, 1966, 2152]; [3632]; [3711]; {3632}; {0000}; 47.0; 111xx1011111x1xxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxx
698; 1737; 3711; 5; 5; 0.0029958058717795086; 6; 1; 64; [1737, 3389, 3536, 3632, 3711]; [1276, 2973, 1966, 2152, 2352, 2353]; [3711]; [3780]; {3711}; {010010}; 47.0; 10101101100xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
699; 1737; 3780; 6; 6; 0.0035949670461354103; 7; 1; 128; [1737, 3389, 3536, 3632, 3711, 3780]; [1276, 2973, 1966, 2152, 2352, 2353, 2647]; [3780]; [4258]; {3780}; {1101010}; 48.0; none
700; 1738; 1738; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1738]; [1325, 821]; [1738]; [2143, 2144, 2149, 2150, 2152, 2154, 2155, 2157]; {1738}; {10}; 48.0; 1010100xxx11xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
701; 1747; 1747; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1747]; [1325, 825]; [1747]; [2144, 2145, 2150, 2151, 2153, 2154, 2156, 2157]; {1747}; {10}; 48.0; 10111xxxxx1111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
702; 1756; 1756; 1; 1; 5.991611743559018E-4; 3; 1; 8; [1756]; [772, 1279, 798]; [1756]; [2180, 2181, 2183, 2184]; {1756}; {010}; 50.0; 010x0011xxx011xxxxxxxx1xxx0xx11xxxxxxxxxxxxxxx0xxx
703; 1761; 1761; 1; 1; 5.991611743559018E-4; 4; 1; 16; [1761]; [772, 786, 798, 1302]; [1761]; [2158, 2175]; {1761}; {0101}; 47.0; none
704; 1764; 1764; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1764]; [1496, 1339]; [1764]; [2178]; {1764}; {11}; 63.0; 11111xx01xxxxxxxxxxxxx0100xxx10xxxxxxxxxxxxxxxxxxx
705; 1764; 2178; 2; 2; 0.0011983223487118035; 3; 1; 8; [1764, 2178]; [1496, 1339, 1981]; [2178]; [2374]; {2178}; {110}; 62.0; none
706; 1764; 2374; 3; 3; 0.0017974835230677051; 3; 1; 8; [1764, 2178, 2374]; [1496, 1339, 1981]; [2374]; [2486]; {2374}; {010}; 63.0; none
707; 1764; 2486; 4; 4; 0.002396644697423607; 4; 1; 16; [1764, 2178, 2374, 2486]; [1496, 1339, 1981, 1346]; [2486]; [2768]; {2486}; {0001}; 46.0; 111xxxx1011001xxxxxxxx0000xxxxxxxxxxxxxxxxxxxxxxxx
708; 1764; 2768; 5; 5; 0.0029958058717795086; 6; 1; 64; [1764, 2178, 2374, 2486, 2768]; [1496, 1339, 1981, 1346, 1789, 1790]; [2768]; [3119]; {2768}; {010111}; 63.0; none
709; 1764; 3119; 6; 6; 0.0035949670461354103; 7; 1; 128; [1764, 2178, 2374, 2486, 2768, 3119]; [1496, 1339, 1981, 1346, 1789, 1790, 1674]; [3119]; [3415, 3419]; {3119}; {1100110}; 33.0; none
710; 1765; 1765; 1; 1; 5.991611743559018E-4; 1; 1; 2; [1765]; [1496]; [1765]; [1981]; {1765}; {1}; 47.0; 11111xx11xxxxxxxxxxxxx0100xxx10xxxxxxxxxxxxxxxxxxx
711; 1765; 1981; 2; 2; 0.0011983223487118035; 2; 1; 4; [1765, 1981]; [1496, 956]; [1981]; [2178]; {1981}; {11}; 47.0; 11111xx11xxxxxxxxxxxxx0100xxx10xxxxxxxxxxxxxxxxxxx
712; 1765; 2178; 3; 3; 0.0017974835230677051; 3; 1; 8; [1765, 1981, 2178]; [1496, 956, 1764]; [2178]; [2374]; {2178}; {011}; 47.0; 111xxxx1011001xxxxxxxx0000xxxxxxxxxxxxxxxxxxxxxxxx
713; 1765; 2374; 4; 4; 0.002396644697423607; 3; 1; 8; [1765, 1981, 2178, 2374]; [1496, 956, 1764]; [2374]; [2486]; {2374}; {111}; 63.0; 11111xx11xxxxxxxxxxxxx0100xxx10xxxxxxxxxxxxxxxxxxx
714; 1765; 2486; 5; 5; 0.0029958058717795086; 4; 1; 16; [1765, 1981, 2178, 2374, 2486]; [1496, 956, 1764, 1346]; [2486]; [2768]; {2486}; {1001}; 62.0; 11111xx01xxxxxxxxxxxxx0100xxx10xxxxxxxxxxxxxxxxxxx
715; 1765; 2768; 6; 6; 0.0035949670461354103; 6; 1; 64; [1765, 1981, 2178, 2374, 2486, 2768]; [1496, 956, 1764, 1346, 1789, 1790]; [2768]; [3119]; {2768}; {100001}; 46.0; 1100x1x01xxxxxxxxxxxx10000xxxxxxxxxxxxxxxxxxxxxxxx
716; 1765; 3119; 7; 7; 0.004194128220491312; 7; 1; 128; [1765, 1981, 2178, 2374, 2486, 2768, 3119]; [1496, 956, 1764, 1346, 1789, 1790, 1674]; [3119]; [3415, 3419]; {3119}; {1110000}; 47.0; none
717; 1766; 1766; 1; 1; 5.991611743559018E-4; 2; 1; 4; [1766]; [1502, 1344]; [1766]; [2179]; {1766}; {00}; 58.0; none
718; 1766; 2179; 2; 2; 0.0011983223487118035; 3; 1; 8; [1766, 2179]; [1502, 1344, 1982]; [2179]; [2375]; {2179}; {111}; 46.0; 11111x1001x01xxxxxxxxx0100xxx111110xxxxxxxxxxxxxxx
719; 1766; 2375; 3; 3; 0.0017974835230677051; 3; 1; 8; [1766, 2179, 2375]; [1502, 1344, 1982]; [2375]; [2487]; {2375}; {111}; 63.0; 11111x1001x01xxxxxxxxx0100xxx111110xxxxxxxxxxxxxxx
720; 1766; 2487; 4; 4; 0.002396644697423607; 4; 1; 16; [1766, 2179, 2375, 2487]; [1502, 1344, 1982, 1350]; [2487]; [2769]; {2487}; {1101}; 47.0; none
721; 1766; 2769; 5; 5; 0.0029958058717795086; 6; 1; 64; [1766, 2179, 2375, 2487, 2769]; [1502, 1344, 1982, 1350, 1797, 1798]; [2769]; [3149]; {2769}; {101110}; 47.0; none
722; 1766; 3149; 6; 6; 0.0035949670461354103; 7; 1; 128; [1766, 2179, 2375, 2487, 2769, 3149]; [1502, 1344, 1982, 1350, 1797, 1798, 1678]; [3149]; [3447, 3451]; {3149}; {0000111}; 64.0; none
723; 1767; 1767; 1; 1; 5.991611743559018E-4; 1; 1; 2; [1767]; [1502]; [1767]; [1982]; {1767}; {1}; 66.0; 11111x1001x11xxxxxxxxx0100xxx111110xxxxxxxxxxxxxxx
724; 1767; 1982; 2; 2; 0.0011983223487118035; 2; 1; 4; [1767, 1982]; [1502, 962]; [1982]; [2179]; {1982}; {01}; 48.0; 111xxx1001x101xxxxxxxx0000xxxxxxxxxxxxxxxxxxxxxxxx
725; 1767; 2179; 3; 3; 0.0017974835230677051; 3; 1; 8; [1767, 1982, 2179]; [1502, 962, 1766]; [2179]; [2375]; {2179}; {101}; 62.0; none
726; 1767; 2375; 4; 4; 0.002396644697423607; 3; 1; 8; [1767, 1982, 2179, 2375]; [1502, 962, 1766]; [2375]; [2487]; {2375}; {001}; 47.0; 111xxx10011001xxxxxxxx0000xxxxxxxxxxxxxxxxxxxxxxxx
